State,County,Year,Max AQI,Median AQI,Region,Median_By_State
Georgia,Muscogee,2019,90,41,4,40
Georgia,Pike,2019,93,37,4,40
Georgia,Richmond,2019,87,47,4,40
Georgia,Rockdale,2019,129,44,4,40
Georgia,Sumter,2019,97,40,4,40
Georgia,Walker,2019,82,36,4,40
Georgia,Washington,2019,61,30,4,40
Kentucky,Bell,2019,65,40,4,35
Kentucky,Boone,2019,54,38,4,35
Kentucky,Boyd,2019,66,34,4,35
Kentucky,Bullitt,2019,58,39,4,35
Kentucky,Campbell,2019,69,36,4,35
Kentucky,Carter,2019,52,32,4,35
Kentucky,Christian,2019,72,38,4,35
Kentucky,Daviess,2019,156,38,4,35
Kentucky,Edmonson,2019,77,41,4,35
Kentucky,Fayette,2019,67,40,4,35
Kentucky,Greenup,2019,49,1,4,35
Kentucky,Hancock,2019,48,40,4,35
Kentucky,Hardin,2019,61,33,4,35
Kentucky,Henderson,2019,120,33,4,35
Kentucky,Jefferson,2019,93,49,4,35
Kentucky,Jessamine,2019,48,0,4,35
Kentucky,Livingston,2019,58,33,4,35
Kentucky,McCracken,2019,66,39,4,35
Kentucky,Morgan,2019,80,38,4,35
Kentucky,Oldham,2019,51,39,4,35
Kentucky,Perry,2019,77,37,4,35
Kentucky,Pike,2019,62,32,4,35
Kentucky,Pulaski,2019,63,37,4,35
Kentucky,Simpson,2019,58,40,4,35
Kentucky,Trigg,2019,74,39,4,35
Kentucky,Warren,2019,73,35,4,35
Kentucky,Washington,2019,71,40,4,35
Louisiana,Ascension,2019,101,34,4,35
Louisiana,Bossier,2019,84,35,4,35
Louisiana,Caddo,2019,80,37,4,35
Louisiana,Calcasieu,2019,90,46,4,35
Louisiana,East Baton Rouge,2019,108,42,4,35
Louisiana,Iberville,2019,115,37,4,35
Louisiana,Jefferson,2019,84,39,4,35
Louisiana,Lafayette,2019,84,42,4,35
Louisiana,Lafourche,2019,126,43,4,35
Louisiana,Livingston,2019,97,42,4,35
Louisiana,Orleans,2019,89,30,4,35
Louisiana,Ouachita,2019,71,36,4,35
Louisiana,Pointe Coupee,2019,112,34,4,35
Louisiana,Rapides,2019,71,29,4,35
Louisiana,St. Bernard,2019,87,44,4,35
Louisiana,St. Charles,2019,76,3,4,35
Louisiana,St. James,2019,97,30,4,35
Louisiana,St. John the Baptist,2019,93,34,4,35
Louisiana,St. Martin,2019,80,34,4,35
Louisiana,St. Tammany,2019,84,38,4,35
Louisiana,Tangipahoa,2019,63,30,4,35
Louisiana,Terrebonne,2019,70,28,4,35
Louisiana,West Baton Rouge,2019,84,37,4,35
Maryland,Allegany,2019,152,7,4,39
Maryland,Anne Arundel,2019,143,44,4,39
Maryland,Baltimore,2019,150,43,4,39
Maryland,Baltimore (City),2019,126,40,4,39
Maryland,Calvert,2019,67,41,4,39
Maryland,Carroll,2019,84,43,4,39
Maryland,Cecil,2019,150,42,4,39
Maryland,Charles,2019,71,42,4,39
Maryland,Dorchester,2019,101,41,4,39
Maryland,Frederick,2019,84,44,4,39
Maryland,Garrett,2019,71,39,4,39
Maryland,Harford,2019,133,44,4,39
Maryland,Howard,2019,76,31,4,39
Maryland,Kent,2019,93,38,4,39
Maryland,Montgomery,2019,84,40,4,39
Maryland,Prince George's,2019,122,44,4,39
Maryland,Washington,2019,81,41,4,39
Mississippi,Bolivar,2019,80,43,4,39
Mississippi,DeSoto,2019,136,39,4,39
Mississippi,Forrest,2019,75,35,4,39
Mississippi,Hancock,2019,71,39,4,39
Mississippi,Harrison,2019,97,42,4,39
Mississippi,Hinds,2019,100,43,4,39
Mississippi,Jackson,2019,105,40,4,39
Mississippi,Lauderdale,2019,77,37,4,39
Mississippi,Lee,2019,84,40,4,39
Mississippi,Yalobusha,2019,71,34,4,39
North Carolina,Alexander,2019,80,43,4,39
North Carolina,Avery,2019,77,40,4,39
North Carolina,Beaufort,2019,17,0,4,39
North Carolina,Brunswick,2019,101,0,4,39
North Carolina,Buncombe,2019,84,42,4,39
North Carolina,Caldwell,2019,74,43,4,39
North Carolina,Carteret,2019,80,44,4,39
North Carolina,Caswell,2019,64,40,4,39
North Carolina,Catawba,2019,71,34,4,39
North Carolina,Cumberland,2019,84,44,4,39
North Carolina,Davidson,2019,73,36,4,39
North Carolina,Durham,2019,87,44,4,39
North Carolina,Edgecombe,2019,71,41,4,39
North Carolina,Forsyth,2019,90,45,4,39
North Carolina,Graham,2019,97,45,4,39
North Carolina,Granville,2019,87,44,4,39
North Carolina,Guilford,2019,90,44,4,39
North Carolina,Haywood,2019,108,45,4,39
North Carolina,Jackson,2019,62,21,4,39
North Carolina,Johnston,2019,87,43,4,39
North Carolina,Lenoir,2019,87,43,4,39
North Carolina,Lincoln,2019,97,45,4,39
North Carolina,Macon,2019,87,37,4,39
North Carolina,Martin,2019,74,41,4,39
North Carolina,Mecklenburg,2019,136,46,4,39
North Carolina,Mitchell,2019,59,24,4,39
North Carolina,Montgomery,2019,71,40,4,39
North Carolina,New Hanover,2019,80,38,4,39
North Carolina,Northampton,2019,58,36,4,39
North Carolina,Person,2019,92,43,4,39
North Carolina,Pitt,2019,87,41,4,39
North Carolina,Rockingham,2019,84,44,4,39
North Carolina,Rowan,2019,100,44,4,39
North Carolina,Swain,2019,90,39,4,39
North Carolina,Union,2019,105,46,4,39
North Carolina,Wake,2019,93,48,4,39
North Carolina,Yancey,2019,87,45,4,39
South Carolina,Aiken,2019,97,42,4,40
South Carolina,Anderson,2019,108,44,4,40
South Carolina,Berkeley,2019,100,40,4,40
South Carolina,Charleston,2019,140,40,4,40
South Carolina,Chesterfield,2019,90,44,4,40
South Carolina,Colleton,2019,32,29,4,40
South Carolina,Darlington,2019,100,44,4,40
South Carolina,Edgefield,2019,88,42,4,40
South Carolina,Florence,2019,70,32,4,40
South Carolina,Georgetown,2019,52,14,4,40
South Carolina,Greenville,2019,101,46,4,40
South Carolina,Horry,2019,97,44,4,40
South Carolina,Lexington,2019,66,31,4,40
South Carolina,Oconee,2019,105,43,4,40
South Carolina,Pickens,2019,93,46,4,40
South Carolina,Richland,2019,136,44,4,40
South Carolina,Spartanburg,2019,105,46,4,40
South Carolina,York,2019,133,43,4,40
Tennessee,Anderson,2019,87,39,4,37
Tennessee,Blount,2019,101,42,4,37
Tennessee,Claiborne,2019,80,38,4,37
Tennessee,Davidson,2019,74,43,4,37
Tennessee,DeKalb,2019,80,38,4,37
Tennessee,Dyer,2019,60,26,4,37
Tennessee,Hamilton,2019,97,46,4,37
Tennessee,Jefferson,2019,90,44,4,37
Tennessee,Knox,2019,84,42,4,37
Tennessee,Lawrence,2019,60,25,4,37
Tennessee,Loudon,2019,80,42,4,37
Tennessee,Madison,2019,57,24,4,37
Tennessee,Maury,2019,61,25,4,37
Tennessee,McMinn,2019,65,29,4,37
Tennessee,Montgomery,2019,63,26,4,37
Tennessee,Putnam,2019,63,23,4,37
Tennessee,Roane,2019,71,27,4,37
Tennessee,Sevier,2019,87,45,4,37
Tennessee,Shelby,2019,90,44,4,37
Tennessee,Sullivan,2019,121,50,4,37
Tennessee,Sumner,2019,87,40,4,37
Tennessee,Williamson,2019,71,43,4,37
Tennessee,Wilson,2019,74,41,4,37
Virginia,Albemarle,2019,67,40,4,31
Virginia,Alexandria City,2019,16,5,4,31
Virginia,Arlington,2019,112,39,4,31
Virginia,Botetourt,2019,71,0,4,31
Virginia,Bristol City,2019,68,27,4,31
Virginia,Caroline,2019,71,40,4,31
Virginia,Carroll,2019,18,10,4,31
Virginia,Charles,2019,84,37,4,31
Virginia,Chesterfield,2019,87,39,4,31
Virginia,Covington City,2019,121,7,4,31
Virginia,Fairfax,2019,101,41,4,31
Virginia,Fauquier,2019,64,37,4,31
Virginia,Frederick,2019,93,38,4,31
Virginia,Giles,2019,134,37,4,31
Virginia,Hampton City,2019,84,39,4,31
Virginia,Hanover,2019,74,43,4,31
Virginia,Henrico,2019,100,37,4,31
Virginia,Hopewell City,2019,16,9,4,31
Virginia,Loudoun,2019,74,38,4,31
Virginia,Lynchburg City,2019,55,26,4,31
Virginia,Madison,2019,67,42,4,31
Virginia,Norfolk City,2019,61,20,4,31
Virginia,Prince Edward,2019,67,36,4,31
Virginia,Prince William,2019,67,38,4,31
Virginia,Richmond City,2019,76,33,4,31
Virginia,Roanoke,2019,71,38,4,31
Virginia,Rockbridge,2019,71,40,4,31
Virginia,Rockingham,2019,65,39,4,31
Virginia,Salem City,2019,60,26,4,31
Virginia,Stafford,2019,67,39,4,31
Virginia,Suffolk City,2019,97,44,4,31
Virginia,Virginia Beach City,2019,62,28,4,31
Virginia,Winchester City,2019,23,8,4,31
Virginia,Wythe,2019,71,44,4,31
West Virginia,Berkeley,2019,74,40,4,30
West Virginia,Brooke,2019,112,18,4,30
West Virginia,Cabell,2019,71,40,4,30
West Virginia,Gilmer,2019,58,34,4,30
West Virginia,Greenbrier,2019,84,43,4,30
West Virginia,Hancock,2019,93,39,4,30
West Virginia,Harrison,2019,55,28,4,30
West Virginia,Kanawha,2019,93,42,4,30
West Virginia,Marion,2019,55,28,4,30
West Virginia,Marshall,2019,74,4,4,30
West Virginia,Mason,2019,103,3,4,30
West Virginia,Mineral,2019,161,3,4,30
West Virginia,Monongalia,2019,74,39,4,30
West Virginia,Ohio,2019,67,42,4,30
West Virginia,Tucker,2019,61,39,4,30
West Virginia,Wood,2019,87,38,4,30
Connecticut,Fairfield,2019,119,43,5,41
Connecticut,Hartford,2019,91,41,5,41
Connecticut,Litchfield,2019,90,40,5,41
Connecticut,Middlesex,2019,67,41,5,41
Connecticut,New Haven,2019,147,41,5,41
Connecticut,New London,2019,129,39,5,41
Connecticut,Tolland,2019,100,44,5,41
Connecticut,Windham,2019,97,39,5,41
Maine,Androscoggin,2019,68,33,5,36
Maine,Aroostook,2019,174,35,5,36
Maine,Cumberland,2019,100,40,5,36
Maine,Hancock,2019,105,38,5,36
Maine,Kennebec,2019,64,33,5,36
Maine,Knox,2019,84,37,5,36
Maine,Oxford,2019,68,32,5,36
Maine,Penobscot,2019,86,33,5,36
Maine,Washington,2019,71,36,5,36
Maine,York,2019,115,39,5,36
Massachusetts,Barnstable,2019,93,39,5,40
Massachusetts,Berkshire,2019,87,40,5,40
Massachusetts,Bristol,2019,97,42,5,40
Massachusetts,Dukes,2019,126,42,5,40
Massachusetts,Essex,2019,122,40,5,40
Massachusetts,Franklin,2019,87,39,5,40
Massachusetts,Hampden,2019,93,41,5,40
Massachusetts,Hampshire,2019,93,40,5,40
Massachusetts,Middlesex,2019,80,40,5,40
Massachusetts,Norfolk,2019,100,37,5,40
Massachusetts,Plymouth,2019,90,39,5,40
Massachusetts,Suffolk,2019,87,39,5,40
Massachusetts,Worcester,2019,93,43,5,40
New Hampshire,Belknap,2019,50,38,5,38
New Hampshire,Cheshire,2019,68,38,5,38
New Hampshire,Coos,2019,51,40,5,38
New Hampshire,Grafton,2019,60,36,5,38
New Hampshire,Hillsborough,2019,80,41,5,38
New Hampshire,Merrimack,2019,72,33,5,38
New Hampshire,Rockingham,2019,75,40,5,38
New Jersey,Atlantic,2019,105,40,5,41
New Jersey,Bergen,2019,150,46,5,41
New Jersey,Camden,2019,105,44,5,41
New Jersey,Cumberland,2019,105,41,5,41
New Jersey,Essex,2019,100,41,5,41
New Jersey,Gloucester,2019,100,37,5,41
New Jersey,Hudson,2019,90,42,5,41
New Jersey,Hunterdon,2019,108,40,5,41
New Jersey,Mercer,2019,136,42,5,41
New Jersey,Middlesex,2019,105,41,5,41
New Jersey,Monmouth,2019,90,38,5,41
New Jersey,Morris,2019,84,39,5,41
New Jersey,Ocean,2019,97,40,5,41
New Jersey,Passaic,2019,80,40,5,41
New Jersey,Union,2019,100,43,5,41
New Jersey,Warren,2019,103,38,5,41
New York,Albany,2019,92,39,5,33
New York,Bronx,2019,115,41,5,33
New York,Chautauqua,2019,105,40,5,33
New York,Dutchess,2019,90,37,5,33
New York,Erie,2019,93,40,5,33
New York,Essex,2019,80,44,5,33
New York,Franklin,2019,1,0,5,33
New York,Hamilton,2019,109,36,5,33
New York,Herkimer,2019,45,30,5,33
New York,Jefferson,2019,64,35,5,33
New York,Kings,2019,66,27,5,33
New York,Monroe,2019,90,37,5,33
New York,Nassau,2019,68,21,5,33
New York,New York,2019,136,42,5,33
New York,Niagara,2019,80,37,5,33
New York,Oneida,2019,55,17,5,33
New York,Onondaga,2019,77,39,5,33
New York,Orange,2019,74,38,5,33
New York,Oswego,2019,67,36,5,33
New York,Putnam,2019,101,37,5,33
New York,Queens,2019,119,41,5,33
New York,Richmond,2019,97,39,5,33
New York,Rockland,2019,112,38,5,33
New York,Saratoga,2019,58,35,5,33
New York,Seneca,2019,115,0,5,33
New York,St. Lawrence,2019,104,17,5,33
New York,Steuben,2019,62,37,5,33
New York,Suffolk,2019,150,43,5,33
New York,Tompkins,2019,61,37,5,33
New York,Wayne,2019,90,39,5,33
New York,Westchester,2019,105,38,5,33
Pennsylvania,Adams,2019,80,43,5,39
Pennsylvania,Allegheny,2019,161,55,5,39
Pennsylvania,Armstrong,2019,71,39,5,39
Pennsylvania,Beaver,2019,132,45,5,39
Pennsylvania,Berks,2019,165,43,5,39
Pennsylvania,Blair,2019,90,42,5,39
Pennsylvania,Bradford,2019,75,39,5,39
Pennsylvania,Bucks,2019,136,39,5,39
Pennsylvania,Cambria,2019,84,39,5,39
Pennsylvania,Centre,2019,91,44,5,39
Pennsylvania,Chester,2019,115,44,5,39
Pennsylvania,Clearfield,2019,61,37,5,39
Pennsylvania,Cumberland,2019,150,40,5,39
Pennsylvania,Dauphin,2019,158,42,5,39
Pennsylvania,Delaware,2019,131,44,5,39
Pennsylvania,Elk,2019,80,39,5,39
Pennsylvania,Erie,2019,93,37,5,39
Pennsylvania,Fayette,2019,67,39,5,39
Pennsylvania,Franklin,2019,80,39,5,39
Pennsylvania,Greene,2019,58,35,5,39
Pennsylvania,Indiana,2019,93,41,5,39
Pennsylvania,Lackawanna,2019,80,39,5,39
Pennsylvania,Lancaster,2019,157,46,5,39
Pennsylvania,Lawrence,2019,54,32,5,39
Pennsylvania,Lebanon,2019,142,43,5,39
Pennsylvania,Lehigh,2019,119,40,5,39
Pennsylvania,Luzerne,2019,77,37,5,39
Pennsylvania,Lycoming,2019,67,37,5,39
Pennsylvania,Mercer,2019,93,42,5,39
Pennsylvania,Monroe,2019,80,38,5,39
Pennsylvania,Montgomery,2019,129,35,5,39
Pennsylvania,Northampton,2019,114,42,5,39
Pennsylvania,Philadelphia,2019,136,43,5,39
Pennsylvania,Somerset,2019,80,39,5,39
Pennsylvania,Susquehanna,2019,70,24,5,39
Pennsylvania,Tioga,2019,63,38,5,39
Pennsylvania,Warren,2019,120,10,5,39
Pennsylvania,Washington,2019,110,44,5,39
Pennsylvania,Westmoreland,2019,93,39,5,39
Pennsylvania,York,2019,93,41,5,39
Rhode Island,Kent,2019,84,39,5,41
Rhode Island,Providence,2019,84,43,5,41
Rhode Island,Washington,2019,108,40,5,41
Vermont,Bennington,2019,68,39,5,39
Vermont,Chittenden,2019,80,40,5,39
Vermont,Rutland,2019,77,39,5,39
Puerto Rico,Adjuntas,2019,58,18,6,27
Puerto Rico,Bayamon,2019,95,15,6,27
Puerto Rico,Caguas,2019,67,9,6,27
Puerto Rico,Catano,2019,396,88,6,27
Puerto Rico,Fajardo,2019,66,21,6,27
Puerto Rico,Guayama,2019,96,6,6,27
Puerto Rico,Guaynabo,2019,105,22,6,27
Puerto Rico,Mayagnez,2019,76,41,6,27
Puerto Rico,Ponce,2019,136,39,6,27
Puerto Rico,San Juan,2019,30,13,6,27
Virgin Islands,St Croix,2019,71,18,6,22
Virgin Islands,St Thomas,2019,91,25,6,22
