State,County,Year,Max AQI,Median AQI,Region,Median_By_State
Florida,Osceola,2000,133,39,4,40
Florida,Palm Beach,2000,143,44,4,40
Florida,Pasco,2000,159,43,4,40
Florida,Pinellas,2000,161,55,4,40
Florida,Polk,2000,178,47,4,40
Florida,Putnam,2000,102,16,4,40
Florida,Santa Rosa,2000,187,44,4,40
Florida,Sarasota,2000,177,44,4,40
Florida,Seminole,2000,166,42,4,40
Florida,St. Lucie,2000,115,39,4,40
Florida,Volusia,2000,164,42,4,40
Florida,Wakulla,2000,72,39,4,40
Georgia,Baldwin,2000,129,7,4,47
Georgia,Bartow,2000,140,9,4,47
Georgia,Bibb,2000,229,54,4,47
Georgia,Charlton,2000,86,40,4,47
Georgia,Chatham,2000,172,46,4,47
Georgia,Chattooga,2000,69,19,4,47
Georgia,Cherokee,2000,126,33,4,47
Georgia,Clarke,2000,142,62,4,47
Georgia,Clayton,2000,160,63,4,47
Georgia,Cobb,2000,205,57,4,47
Georgia,Coweta,2000,208,47,4,47
Georgia,Dawson,2000,159,48,4,47
Georgia,DeKalb,2000,233,67,4,47
Georgia,Dougherty,2000,122,54,4,47
Georgia,Douglas,2000,202,49,4,47
Georgia,Fannin,2000,111,14,4,47
Georgia,Fayette,2000,234,49,4,47
Georgia,Floyd,2000,146,24,4,47
Georgia,Fulton,2000,228,67,4,47
Georgia,Glynn,2000,147,47,4,47
Georgia,Gwinnett,2000,219,58,4,47
Georgia,Hall,2000,149,60,4,47
Georgia,Henry,2000,235,49,4,47
Georgia,Houston,2000,150,68,4,47
Georgia,Lowndes,2000,170,52,4,47
Georgia,Murray,2000,185,67,4,47
Georgia,Muscogee,2000,208,58,4,47
Georgia,Paulding,2000,166,46,4,47
Georgia,Pike,2000,222,42,4,47
Georgia,Richmond,2000,206,59,4,47
Georgia,Rockdale,2000,212,35,4,47
Georgia,Spalding,2000,53,22,4,47
Georgia,Sumter,2000,187,50,4,47
Georgia,Walker,2000,134,58,4,47
Georgia,Washington,2000,93,54,4,47
Georgia,Wilkinson,2000,112,58,4,47
Kentucky,Bell,2000,190,44,4,44
Kentucky,Boone,2000,179,41,4,44
Kentucky,Boyd,2000,150,51,4,44
Kentucky,Bullitt,2000,161,44,4,44
Kentucky,Campbell,2000,192,50,4,44
Kentucky,Carter,2000,153,47,4,44
Kentucky,Christian,2000,159,53,4,44
Kentucky,Daviess,2000,119,43,4,44
Kentucky,Edmonson,2000,182,44,4,44
Kentucky,Fayette,2000,157,45,4,44
Kentucky,Franklin,2000,122,56,4,44
Kentucky,Graves,2000,210,46,4,44
Kentucky,Greenup,2000,150,41,4,44
Kentucky,Hancock,2000,143,41,4,44
Kentucky,Hardin,2000,179,48,4,44
Kentucky,Harlan,2000,113,24,4,44
Kentucky,Henderson,2000,150,50,4,44
Kentucky,Jefferson,2000,192,75,4,44
Kentucky,Jessamine,2000,161,45,4,44
Kentucky,Kenton,2000,195,45,4,44
Kentucky,Livingston,2000,182,44,4,44
Kentucky,Madison,2000,156,55,4,44
Kentucky,Marshall,2000,53,22,4,44
Kentucky,McCracken,2000,202,45,4,44
Kentucky,McLean,2000,136,44,4,44
Kentucky,Morgan,2000,147,43,4,44
Kentucky,Oldham,2000,174,44,4,44
Kentucky,Perry,2000,163,40,4,44
Kentucky,Pike,2000,166,44,4,44
Kentucky,Pulaski,2000,169,48,4,44
Kentucky,Scott,2000,119,37,4,44
Kentucky,Simpson,2000,172,45,4,44
Kentucky,Trigg,2000,179,43,4,44
Kentucky,Warren,2000,182,47,4,44
Kentucky,Washington,2000,151,44,4,44
Kentucky,Whitley,2000,89,20,4,44
Louisiana,Ascension,2000,204,36,4,45
Louisiana,Beauregard,2000,169,37,4,45
Louisiana,Bossier,2000,201,46,4,45
Louisiana,Caddo,2000,190,44,4,45
Louisiana,Calcasieu,2000,174,52,4,45
Louisiana,Concordia,2000,84,46,4,45
Louisiana,East Baton Rouge,2000,217,62,4,45
Louisiana,Grant,2000,150,42,4,45
Louisiana,Iberville,2000,201,44,4,45
Louisiana,Jefferson,2000,187,52,4,45
Louisiana,Lafayette,2000,208,41,4,45
Louisiana,Lafourche,2000,187,46,4,45
Louisiana,Livingston,2000,213,47,4,45
Louisiana,Orleans,2000,147,51,4,45
Louisiana,Ouachita,2000,174,40,4,45
Louisiana,Plaquemines,2000,64,53,4,45
Louisiana,Pointe Coupee,2000,172,37,4,45
Louisiana,Rapides,2000,97,50,4,45
Louisiana,St. Bernard,2000,164,47,4,45
Louisiana,St. Charles,2000,202,36,4,45
Louisiana,St. James,2000,169,36,4,45
Louisiana,St. John the Baptist,2000,192,38,4,45
Louisiana,St. Mary,2000,190,35,4,45
Louisiana,Tangipahoa,2000,114,50,4,45
Louisiana,Terrebonne,2000,96,47,4,45
Louisiana,West Baton Rouge,2000,209,57,4,45
Maryland,Anne Arundel,2000,215,49,4,42
Maryland,Baltimore,2000,204,50,4,42
Maryland,Baltimore (City),2000,157,56,4,42
Maryland,Calvert,2000,182,44,4,42
Maryland,Carroll,2000,187,43,4,42
Maryland,Cecil,2000,229,47,4,42
Maryland,Charles,2000,207,45,4,42
Maryland,Dorchester,2000,195,37,4,42
Maryland,Frederick,2000,187,41,4,42
Maryland,Harford,2000,212,38,4,42
Maryland,Kent,2000,214,43,4,42
Maryland,Montgomery,2000,156,45,4,42
Maryland,Prince George's,2000,214,40,4,42
Maryland,Washington,2000,172,46,4,42
Maryland,Wicomico,2000,37,10,4,42
Mississippi,Adams,2000,179,49,4,51
Mississippi,Bolivar,2000,156,51,4,51
Mississippi,DeSoto,2000,177,47,4,51
Mississippi,Forrest,2000,115,54,4,51
Mississippi,Hancock,2000,195,44,4,51
Mississippi,Harrison,2000,197,55,4,51
Mississippi,Hinds,2000,174,45,4,51
Mississippi,Jackson,2000,208,45,4,51
Mississippi,Jones,2000,123,60,4,51
Mississippi,Lauderdale,2000,156,55,4,51
Mississippi,Lee,2000,164,55,4,51
Mississippi,Lowndes,2000,116,55,4,51
Mississippi,Madison,2000,140,51,4,51
Mississippi,Pearl River,2000,115,54,4,51
Mississippi,Rankin,2000,110,53,4,51
Mississippi,Scott,2000,111,52,4,51
Mississippi,Warren,2000,156,49,4,51
Mississippi,Yalobusha,2000,166,44,4,51
North Carolina,Alamance,2000,104,56,4,49
North Carolina,Alexander,2000,182,58,4,49
North Carolina,Avery,2000,172,47,4,49
North Carolina,Beaufort,2000,147,7,4,49
North Carolina,Buncombe,2000,179,51,4,49
North Carolina,Cabarrus,2000,118,56,4,49
North Carolina,Caldwell,2000,164,51,4,49
North Carolina,Camden,2000,147,42,4,49
North Carolina,Carteret,2000,147,39,4,49
North Carolina,Caswell,2000,192,52,4,49
North Carolina,Catawba,2000,148,59,4,49
North Carolina,Chatham,2000,147,47,4,49
North Carolina,Cumberland,2000,182,47,4,49
North Carolina,Davidson,2000,129,61,4,49
North Carolina,Davie,2000,179,41,4,49
North Carolina,Duplin,2000,164,49,4,49
North Carolina,Durham,2000,182,59,4,49
North Carolina,Edgecombe,2000,174,53,4,49
North Carolina,Forsyth,2000,172,59,4,49
North Carolina,Franklin,2000,179,48,4,49
North Carolina,Gaston,2000,104,58,4,49
North Carolina,Granville,2000,169,47,4,49
North Carolina,Guilford,2000,185,59,4,49
North Carolina,Harnett,2000,48,23,4,49
North Carolina,Haywood,2000,174,59,4,49
North Carolina,Henderson,2000,51,20,4,49
North Carolina,Hyde,2000,69,34,4,49
North Carolina,Jackson,2000,174,64,4,49
North Carolina,Johnston,2000,197,50,4,49
North Carolina,Lenoir,2000,182,50,4,49
North Carolina,Lincoln,2000,197,40,4,49
North Carolina,Macon,2000,156,42,4,49
North Carolina,Martin,2000,159,49,4,49
North Carolina,McDowell,2000,166,57,4,49
North Carolina,Mecklenburg,2000,222,64,4,49
North Carolina,Mitchell,2000,153,56,4,49
North Carolina,Montgomery,2000,159,46,4,49
North Carolina,New Hanover,2000,182,50,4,49
North Carolina,Northampton,2000,151,32,4,49
North Carolina,Onslow,2000,98,50,4,49
North Carolina,Orange,2000,89,40,4,49
North Carolina,Pasquotank,2000,105,45,4,49
North Carolina,Person,2000,154,49,4,49
North Carolina,Pitt,2000,204,42,4,49
North Carolina,Robeson,2000,81,55,4,49
North Carolina,Rockingham,2000,182,45,4,49
North Carolina,Rowan,2000,200,58,4,49
North Carolina,Swain,2000,119,48,4,49
North Carolina,Union,2000,154,44,4,49
North Carolina,Wake,2000,209,60,4,49
North Carolina,Wayne,2000,111,58,4,49
North Carolina,Yancey,2000,179,64,4,49
South Carolina,Abbeville,2000,159,54,4,47
South Carolina,Aiken,2000,197,41,4,47
South Carolina,Anderson,2000,192,48,4,47
South Carolina,Barnwell,2000,185,40,4,47
South Carolina,Beaufort,2000,94,48,4,47
South Carolina,Berkeley,2000,174,38,4,47
South Carolina,Charleston,2000,174,54,4,47
South Carolina,Cherokee,2000,195,47,4,47
South Carolina,Chester,2000,150,50,4,47
South Carolina,Chesterfield,2000,90,50,4,47
South Carolina,Colleton,2000,179,48,4,47
South Carolina,Darlington,2000,187,42,4,47
South Carolina,Edgefield,2000,154,47,4,47
South Carolina,Fairfield,2000,57,21,4,47
South Carolina,Florence,2000,130,53,4,47
South Carolina,Georgetown,2000,104,34,4,47
South Carolina,Greenville,2000,197,58,4,47
South Carolina,Greenwood,2000,98,55,4,47
South Carolina,Horry,2000,51,40,4,47
South Carolina,Lexington,2000,146,50,4,47
South Carolina,Oconee,2000,151,42,4,47
South Carolina,Pickens,2000,174,61,4,47
South Carolina,Richland,2000,192,55,4,47
South Carolina,Spartanburg,2000,187,57,4,47
South Carolina,Union,2000,154,41,4,47
South Carolina,Williamsburg,2000,140,45,4,47
South Carolina,York,2000,156,50,4,47
Tennessee,Anderson,2000,190,43,4,47
Tennessee,Blount,2000,185,67,4,47
Tennessee,Bradley,2000,166,29,4,47
Tennessee,Claiborne,2000,197,44,4,47
Tennessee,Davidson,2000,177,61,4,47
Tennessee,DeKalb,2000,164,42,4,47
Tennessee,Dickson,2000,105,34,4,47
Tennessee,Dyer,2000,93,53,4,47
Tennessee,Greene,2000,61,27,4,47
Tennessee,Hamilton,2000,205,56,4,47
Tennessee,Hawkins,2000,200,19,4,47
Tennessee,Haywood,2000,187,51,4,47
Tennessee,Humphreys,2000,200,11,4,47
Tennessee,Jefferson,2000,187,47,4,47
Tennessee,Knox,2000,218,66,4,47
Tennessee,Lawrence,2000,156,54,4,47
Tennessee,Madison,2000,96,53,4,47
Tennessee,Maury,2000,110,56,4,47
Tennessee,McMinn,2000,144,34,4,47
Tennessee,Meigs,2000,197,58,4,47
Tennessee,Montgomery,2000,174,45,4,47
Tennessee,Polk,2000,173,34,4,47
Tennessee,Putnam,2000,182,62,4,47
Tennessee,Roane,2000,203,51,4,47
Tennessee,Rutherford,2000,166,48,4,47
Tennessee,Sevier,2000,206,67,4,47
Tennessee,Shelby,2000,201,67,4,47
Tennessee,Stewart,2000,76,9,4,47
Tennessee,Sullivan,2000,210,80,4,47
Tennessee,Sumner,2000,203,58,4,47
Tennessee,Union,2000,101,26,4,47
Tennessee,Williamson,2000,195,54,4,47
Tennessee,Wilson,2000,182,51,4,47
Virginia,Alexandria City,2000,174,42,4,37
Virginia,Arlington,2000,182,43,4,37
Virginia,Bristol City,2000,144,58,4,37
Virginia,Caroline,2000,156,31,4,37
Virginia,Carroll,2000,53,16,4,37
Virginia,Charles,2000,140,46,4,37
Virginia,Charlottesville City,2000,61,19,4,37
Virginia,Chesapeake City,2000,108,50,4,37
Virginia,Chesterfield,2000,159,51,4,37
Virginia,Culpeper,2000,37,16,4,37
Virginia,Fairfax,2000,203,56,4,37
Virginia,Fauquier,2000,154,42,4,37
Virginia,Frederick,2000,156,39,4,37
Virginia,Fredericksburg City,2000,40,15,4,37
Virginia,Giles,2000,161,45,4,37
Virginia,Hampton City,2000,156,42,4,37
Virginia,Henrico,2000,169,50,4,37
Virginia,King William,2000,40,15,4,37
Virginia,Loudoun,2000,169,38,4,37
Virginia,Lynchburg City,2000,105,56,4,37
Virginia,Madison,2000,169,43,4,37
Virginia,Newport News City,2000,106,51,4,37
Virginia,Norfolk City,2000,113,42,4,37
Virginia,Northumberland,2000,41,13,4,37
Virginia,Page,2000,185,47,4,37
Virginia,Prince Edward,2000,147,36,4,37
Virginia,Prince William,2000,169,32,4,37
Virginia,Richmond City,2000,134,55,4,37
Virginia,Roanoke,2000,177,37,4,37
Virginia,Roanoke City,2000,111,15,4,37
Virginia,Rockbridge,2000,136,45,4,37
Virginia,Rockingham,2000,57,9,4,37
Virginia,Salem City,2000,121,55,4,37
Virginia,Stafford,2000,151,44,4,37
Virginia,Suffolk City,2000,164,48,4,37
Virginia,Virginia Beach City,2000,111,52,4,37
Virginia,Warren,2000,42,17,4,37
Virginia,Winchester City,2000,46,17,4,37
Virginia,Wise,2000,40,19,4,37
Virginia,Wythe,2000,154,47,4,37
West Virginia,Berkeley,2000,132,55,4,53
West Virginia,Brooke,2000,200,62,4,53
West Virginia,Cabell,2000,150,46,4,53
West Virginia,Gilmer,2000,151,34,4,53
West Virginia,Greenbrier,2000,154,48,4,53
West Virginia,Hancock,2000,200,102,4,53
West Virginia,Harrison,2000,103,54,4,53
West Virginia,Kanawha,2000,159,52,4,53
West Virginia,Marion,2000,110,56,4,53
West Virginia,Marshall,2000,151,65,4,53
West Virginia,Mercer,2000,170,49,4,53
West Virginia,Monongalia,2000,200,50,4,53
West Virginia,Ohio,2000,200,47,4,53
West Virginia,Raleigh,2000,102,52,4,53
West Virginia,Summers,2000,93,34,4,53
West Virginia,Tucker,2000,159,39,4,53
West Virginia,Wayne,2000,180,57,4,53
West Virginia,Wood,2000,197,56,4,53
Connecticut,Fairfield,2000,220,44,5,41
Connecticut,Hartford,2000,179,42,5,41
Connecticut,Litchfield,2000,179,38,5,41
Connecticut,Middlesex,2000,195,32,5,41
Connecticut,New Haven,2000,217,54,5,41
Connecticut,New London,2000,220,43,5,41
Connecticut,Tolland,2000,182,39,5,41
Connecticut,Windham,2000,209,35,5,41
Maine,Androscoggin,2000,112,9,5,28
Maine,Aroostook,2000,90,33,5,28
Maine,Cumberland,2000,133,29,5,28
Maine,Franklin,2000,28,9,5,28
Maine,Hancock,2000,179,36,5,28
Maine,Kennebec,2000,115,32,5,28
Maine,Knox,2000,147,33,5,28
Maine,MOBILE MONITORS,2000,129,38,5,28
Maine,Oxford,2000,84,21,5,28
Maine,Penobscot,2000,105,34,5,28
Maine,Piscataquis,2000,93,32,5,28
Maine,Sagadahoc,2000,154,39,5,28
Maine,Washington,2000,66,17,5,28
Maine,York,2000,159,32,5,28
Massachusetts,Barnstable,2000,222,36,5,42
Massachusetts,Berkshire,2000,161,42,5,42
Massachusetts,Bristol,2000,200,42,5,42
Massachusetts,Essex,2000,173,40,5,42
Massachusetts,Hampden,2000,161,52,5,42
Massachusetts,Hampshire,2000,164,36,5,42
Massachusetts,Middlesex,2000,185,34,5,42
Massachusetts,Norfolk,2000,88,36,5,42
Massachusetts,Plymouth,2000,84,43,5,42
Massachusetts,Suffolk,2000,147,58,5,42
Massachusetts,Worcester,2000,174,40,5,42
New Hampshire,Belknap,2000,76,37,5,33
New Hampshire,Carroll,2000,108,32,5,33
New Hampshire,Cheshire,2000,166,32,5,33
New Hampshire,Coos,2000,126,37,5,33
New Hampshire,Grafton,2000,122,33,5,33
New Hampshire,Hillsborough,2000,161,37,5,33
New Hampshire,Merrimack,2000,177,31,5,33
New Hampshire,Rockingham,2000,136,35,5,33
New Hampshire,Strafford,2000,105,31,5,33
New Hampshire,Sullivan,2000,159,27,5,33
New Jersey,Atlantic,2000,185,37,5,40
New Jersey,Bergen,2000,159,31,5,40
New Jersey,Burlington,2000,80,14,5,40
New Jersey,Camden,2000,217,47,5,40
New Jersey,Cumberland,2000,208,34,5,40
New Jersey,Essex,2000,156,46,5,40
New Jersey,Gloucester,2000,219,41,5,40
New Jersey,Hudson,2000,195,47,5,40
New Jersey,Hunterdon,2000,201,34,5,40
New Jersey,Mercer,2000,216,41,5,40
New Jersey,Middlesex,2000,207,42,5,40
New Jersey,Monmouth,2000,214,28,5,40
New Jersey,Morris,2000,209,41,5,40
New Jersey,Ocean,2000,227,44,5,40
New Jersey,Passaic,2000,179,43,5,40
New Jersey,Union,2000,162,60,5,40
New Jersey,Warren,2000,126,52,5,40
New York,Albany,2000,159,35,5,36
New York,Bronx,2000,195,58,5,36
New York,Broome,2000,91,40,5,36
New York,Chautauqua,2000,204,64,5,36
New York,Chemung,2000,161,33,5,36
New York,Columbia,2000,34,10,5,36
New York,Dutchess,2000,182,35,5,36
New York,Erie,2000,200,57,5,36
New York,Essex,2000,195,42,5,36
New York,Franklin,2000,14,6,5,36
New York,Hamilton,2000,185,35,5,36
New York,Herkimer,2000,166,33,5,36
New York,Jefferson,2000,179,33,5,36
New York,Kings,2000,161,25,5,36
New York,Madison,2000,166,34,5,36
New York,Monroe,2000,166,43,5,36
New York,Nassau,2000,114,39,5,36
New York,New York,2000,208,61,5,36
New York,Niagara,2000,156,37,5,36
New York,Oneida,2000,179,34,5,36
New York,Onondaga,2000,179,33,5,36
New York,Orange,2000,177,40,5,36
New York,Putnam,2000,187,26,5,36
New York,Queens,2000,213,48,5,36
New York,Rensselaer,2000,29,3,5,36
New York,Richmond,2000,214,41,5,36
New York,Saratoga,2000,179,33,5,36
New York,Schenectady,2000,159,32,5,36
New York,St. Lawrence,2000,74,26,5,36
New York,Steuben,2000,99,32,5,36
New York,Suffolk,2000,216,42,5,36
New York,Tompkins,2000,150,38,5,36
New York,Ulster,2000,164,35,5,36
New York,Wayne,2000,166,32,5,36
New York,Westchester,2000,205,32,5,36
Pennsylvania,Adams,2000,179,48,5,46
Pennsylvania,Allegheny,2000,200,80,5,46
Pennsylvania,Armstrong,2000,182,39,5,46
Pennsylvania,Beaver,2000,200,72,5,46
Pennsylvania,Berks,2000,197,44,5,46
Pennsylvania,Blair,2000,177,40,5,46
Pennsylvania,Bucks,2000,227,41,5,46
Pennsylvania,Cambria,2000,182,44,5,46
Pennsylvania,Centre,2000,197,40,5,46
Pennsylvania,Chester,2000,154,38,5,46
Pennsylvania,Clearfield,2000,197,44,5,46
Pennsylvania,Cumberland,2000,148,52,5,46
Pennsylvania,Dauphin,2000,190,51,5,46
Pennsylvania,Delaware,2000,206,47,5,46
Pennsylvania,Elk,2000,169,38,5,46
Pennsylvania,Erie,2000,177,45,5,46
Pennsylvania,Franklin,2000,179,47,5,46
Pennsylvania,Greene,2000,202,58,5,46
Pennsylvania,Lackawanna,2000,200,45,5,46
Pennsylvania,Lancaster,2000,201,42,5,46
Pennsylvania,Lawrence,2000,124,41,5,46
Pennsylvania,Lehigh,2000,207,52,5,46
Pennsylvania,Luzerne,2000,201,46,5,46
Pennsylvania,Lycoming,2000,179,31,5,46
Pennsylvania,Mercer,2000,200,41,5,46
Pennsylvania,Montgomery,2000,228,43,5,46
Pennsylvania,Northampton,2000,212,52,5,46
Pennsylvania,Perry,2000,169,35,5,46
Pennsylvania,Philadelphia,2000,212,57,5,46
Pennsylvania,Schuylkill,2000,117,16,5,46
Pennsylvania,Somerset,2000,90,31,5,46
Pennsylvania,Tioga,2000,174,44,5,46
Pennsylvania,Warren,2000,181,56,5,46
Pennsylvania,Washington,2000,200,61,5,46
Pennsylvania,Westmoreland,2000,174,44,5,46
Pennsylvania,York,2000,201,47,5,46
Rhode Island,Kent,2000,182,38,5,41
Rhode Island,Providence,2000,207,46,5,41
Rhode Island,Washington,2000,222,40,5,41
Vermont,Bennington,2000,164,34,5,32
Vermont,Chittenden,2000,133,36,5,32
Vermont,Rutland,2000,121,24,5,32
Vermont,Washington,2000,121,34,5,32
Puerto Rico,Barceloneta,2000,71,15,6,26
Puerto Rico,Bayamon,2000,200,23,6,26
Puerto Rico,Carolina,2000,70,19,6,26
Puerto Rico,Catano,2000,143,43,6,26
Puerto Rico,Fajardo,2000,76,19,6,26
Puerto Rico,Guayama,2000,78,25,6,26
Puerto Rico,Guayanilla,2000,84,24,6,26
Puerto Rico,Guaynabo,2000,77,37,6,26
Puerto Rico,Humacao,2000,72,19,6,26
Puerto Rico,Lares,2000,73,22,6,26
Puerto Rico,Manati,2000,69,19,6,26
Puerto Rico,Mayagnez,2000,65,31,6,26
Puerto Rico,Ponce,2000,105,31,6,26
Puerto Rico,Rio Grande,2000,71,16,6,26
Puerto Rico,San Juan,2000,87,42,6,26
Puerto Rico,Vieques,2000,52,32,6,26
Virgin Islands,St Croix,2000,116,27,6,26
Virgin Islands,St John,2000,95,25,6,26
Virgin Islands,St Thomas,2000,83,27,6,26
