State,County,State_County,Year,Median AQI,Days CO,Days NO2,Days Ozone,Days SO2,Days PM2.5,Days PM10
Tennessee,Dyer,Tennessee Dyer,2017,29,0,0,0,0,293,0
Tennessee,Hamilton,Tennessee Hamilton,2017,44,0,0,163,0,175,0
Tennessee,Jefferson,Tennessee Jefferson,2017,44,0,0,198,0,0,0
Tennessee,Knox,Tennessee Knox,2017,40,0,0,220,0,74,67
Tennessee,Lawrence,Tennessee Lawrence,2017,25,0,0,0,0,234,0
Tennessee,Loudon,Tennessee Loudon,2017,37,0,0,202,0,114,0
Tennessee,Madison,Tennessee Madison,2017,27,0,0,0,0,277,0
Tennessee,Maury,Tennessee Maury,2017,30,0,0,0,0,276,0
Tennessee,McMinn,Tennessee McMinn,2017,33,0,0,0,0,221,0
Tennessee,Montgomery,Tennessee Montgomery,2017,30,0,0,0,0,341,0
Tennessee,Putnam,Tennessee Putnam,2017,31,0,0,0,0,296,0
Tennessee,Roane,Tennessee Roane,2017,30,0,0,0,0,303,0
Tennessee,Sevier,Tennessee Sevier,2017,44,0,0,364,0,0,0
Tennessee,Shelby,Tennessee Shelby,2017,42,0,9,239,0,117,0
Tennessee,Sullivan,Tennessee Sullivan,2017,48,0,0,144,168,53,0
Tennessee,Sumner,Tennessee Sumner,2017,41,0,0,196,0,128,0
Tennessee,Williamson,Tennessee Williamson,2017,40,0,0,215,0,0,0
Tennessee,Wilson,Tennessee Wilson,2017,39,0,0,236,0,0,0
Texas,Bell,Texas Bell,2017,40,0,0,365,0,0,0
Texas,Bexar,Texas Bexar,2017,43,0,6,210,2,144,0
Texas,Bowie,Texas Bowie,2017,37,0,0,0,0,360,0
Texas,Brazoria,Texas Brazoria,2017,37,0,6,351,0,0,0
Texas,Brewster,Texas Brewster,2017,41,0,0,326,0,36,0
Texas,Cameron,Texas Cameron,2017,38,0,0,217,0,148,0
Texas,Collin,Texas Collin,2017,39,0,0,363,0,0,0
Texas,Culberson,Texas Culberson,2017,17,0,0,0,0,116,0
Texas,Dallas,Texas Dallas,2017,44,0,25,173,0,167,0
Texas,Denton,Texas Denton,2017,43,0,2,277,0,86,0
Texas,Ector,Texas Ector,2017,26,0,0,0,0,350,0
Texas,El Paso,Texas El Paso,2017,51,0,27,207,0,129,2
Texas,Ellis,Texas Ellis,2017,43,0,5,205,0,155,0
Texas,Fayette,Texas Fayette,2017,25,0,0,0,0,353,0
Texas,Freestone,Texas Freestone,2017,1,0,0,0,62,0,0
Texas,Galveston,Texas Galveston,2017,38,0,1,275,1,77,2
Texas,Gregg,Texas Gregg,2017,36,0,6,348,10,0,0
Texas,Harris,Texas Harris,2017,48,0,27,155,0,181,2
Texas,Harrison,Texas Harrison,2017,39,0,0,195,8,160,0
Texas,Hidalgo,Texas Hidalgo,2017,38,0,0,143,0,222,0
Texas,Hood,Texas Hood,2017,36,0,0,337,0,0,0
Texas,Howard,Texas Howard,2017,14,0,0,0,340,0,0
Texas,Hunt,Texas Hunt,2017,35,0,4,361,0,0,0
Texas,Hutchinson,Texas Hutchinson,2017,20,0,0,0,348,0,0
Texas,Jefferson,Texas Jefferson,2017,43,0,0,183,37,145,0
Texas,Johnson,Texas Johnson,2017,41,0,0,362,0,0,0
Texas,Kaufman,Texas Kaufman,2017,39,0,0,239,0,126,0
Texas,Kleberg,Texas Kleberg,2017,33,0,0,0,0,344,0
Texas,Lubbock,Texas Lubbock,2017,25,0,0,0,0,340,0
Texas,Maverick,Texas Maverick,2017,29,0,0,0,0,354,0
Texas,McLennan,Texas McLennan,2017,38,0,2,173,0,17,0
Texas,Milam,Texas Milam,2017,0,0,0,0,358,0,0
Texas,Montgomery,Texas Montgomery,2017,41,0,1,235,0,127,0
Texas,Navarro,Texas Navarro,2017,42,0,0,202,53,110,0
Texas,Nueces,Texas Nueces,2017,39,0,0,190,0,167,0
Texas,Orange,Texas Orange,2017,40,0,0,143,33,179,0
Texas,Parker,Texas Parker,2017,37,0,0,360,0,0,0
Texas,Polk,Texas Polk,2017,31,0,0,342,0,0,0
Texas,Potter,Texas Potter,2017,24,0,0,0,111,254,0
Texas,Randall,Texas Randall,2017,43,0,0,360,0,0,0
Texas,Robertson,Texas Robertson,2017,0,0,0,0,365,0,0
Texas,Rockwall,Texas Rockwall,2017,35,0,0,309,0,0,0
Texas,Rusk,Texas Rusk,2017,3,0,0,0,30,0,0
Texas,Smith,Texas Smith,2017,37,0,8,356,0,0,0
Texas,Tarrant,Texas Tarrant,2017,44,0,19,228,0,118,0
Texas,Titus,Texas Titus,2017,1,0,0,0,365,0,0
Texas,Travis,Texas Travis,2017,43,0,18,186,0,161,0
Texas,Victoria,Texas Victoria,2017,33,0,0,356,0,0,0
Texas,Webb,Texas Webb,2017,41,1,0,65,0,110,1
Utah,Box Elder,Utah Box Elder,2017,45,0,0,289,0,76,0
Utah,Cache,Utah Cache,2017,45,0,0,247,0,114,4
Utah,Carbon,Utah Carbon,2017,45,0,28,336,0,0,0
Utah,Davis,Utah Davis,2017,48,0,18,271,0,76,0
Utah,Duchesne,Utah Duchesne,2017,45,0,1,340,0,24,0
Utah,Garfield,Utah Garfield,2017,44,0,0,181,0,59,0
Utah,Salt Lake,Utah Salt Lake,2017,58,0,12,262,0,87,4
Utah,San Juan,Utah San Juan,2017,44,0,0,344,0,7,0
Utah,Tooele,Utah Tooele,2017,45,0,0,288,0,77,0
Utah,Uintah,Utah Uintah,2017,49,0,0,353,0,12,0
Utah,Utah,Utah Utah,2017,50,0,30,254,0,76,5
Utah,Washington,Utah Washington,2017,44,0,0,356,0,9,0
Utah,Wayne,Utah Wayne,2017,8,0,0,0,0,112,0
Utah,Weber,Utah Weber,2017,49,0,57,232,0,72,4
Vermont,Bennington,Vermont Bennington,2017,35,0,0,290,0,74,0
Vermont,Chittenden,Vermont Chittenden,2017,35,0,6,291,0,67,1
Vermont,Rutland,Vermont Rutland,2017,36,2,3,232,0,128,0
Vermont,Windham,Vermont Windham,2017,11,0,0,0,0,118,0
Virgin Islands,St Croix,Virgin Islands St Croix,2017,19,0,0,0,0,26,0
Virgin Islands,St John,Virgin Islands St John,2017,20,0,0,0,0,67,0
Virginia,Albemarle,Virginia Albemarle,2017,37,0,0,215,0,132,0
Virginia,Alexandria City,Virginia Alexandria City,2017,7,0,0,0,0,0,105
Virginia,Arlington,Virginia Arlington,2017,37,0,92,227,0,45,0
Virginia,Botetourt,Virginia Botetourt,2017,1,0,0,0,361,0,0
Virginia,Bristol City,Virginia Bristol City,2017,28,0,0,0,0,113,0
Virginia,Caroline,Virginia Caroline,2017,39,0,0,245,0,0,0
Virginia,Carroll,Virginia Carroll,2017,8,0,0,0,0,0,60
Virginia,Charles,Virginia Charles,2017,33,0,86,218,3,57,0
Virginia,Chesterfield,Virginia Chesterfield,2017,38,0,0,222,0,56,0
Virginia,Covington City,Virginia Covington City,2017,7,0,0,0,355,0,0
Virginia,Fairfax,Virginia Fairfax,2017,42,0,42,161,0,162,0
Virginia,Fauquier,Virginia Fauquier,2017,36,0,0,245,0,0,0
Virginia,Frederick,Virginia Frederick,2017,38,0,0,186,0,158,0
Virginia,Fredericksburg City,Virginia Fredericksburg City,2017,7,0,0,0,0,0,11
Virginia,Giles,Virginia Giles,2017,44,0,0,200,165,0,0
Virginia,Hampton City,Virginia Hampton City,2017,38,0,17,233,0,115,0
Virginia,Hanover,Virginia Hanover,2017,39,0,0,238,0,0,0
Virginia,Henrico,Virginia Henrico,2017,39,0,7,249,0,109,0
Virginia,Hopewell City,Virginia Hopewell City,2017,10,0,0,0,0,0,61
Virginia,Loudoun,Virginia Loudoun,2017,37,0,89,228,0,48,0
Virginia,Lynchburg City,Virginia Lynchburg City,2017,26,0,0,0,0,114,0
Virginia,Madison,Virginia Madison,2017,40,0,0,346,0,16,0
Virginia,Norfolk City,Virginia Norfolk City,2017,18,13,244,0,1,104,0
Virginia,Prince Edward,Virginia Prince Edward,2017,36,0,0,355,0,0,0
Virginia,Prince William,Virginia Prince William,2017,34,0,126,238,0,0,0
Virginia,Richmond City,Virginia Richmond City,2017,29,8,143,0,0,214,0
Virginia,Roanoke,Virginia Roanoke,2017,38,0,12,202,0,151,0
Virginia,Rockbridge,Virginia Rockbridge,2017,37,0,0,236,0,49,0
Virginia,Rockingham,Virginia Rockingham,2017,36,0,92,229,0,44,0
Virginia,Salem City,Virginia Salem City,2017,28,0,0,0,0,112,0
Virginia,Stafford,Virginia Stafford,2017,38,0,0,221,0,0,12
Virginia,Suffolk City,Virginia Suffolk City,2017,40,0,0,245,0,0,0
Virginia,Virginia Beach City,Virginia Virginia Beach City,2017,25,0,0,0,0,233,0
Virginia,Winchester City,Virginia Winchester City,2017,11,0,0,0,0,0,59
Virginia,Wythe,Virginia Wythe,2017,40,0,0,245,0,0,0
Washington,Adams,Washington Adams,2017,13,0,0,0,0,357,0
Washington,Asotin,Washington Asotin,2017,30,0,0,0,0,347,0
Washington,Benton,Washington Benton,2017,35,0,0,96,0,240,29
Washington,Chelan,Washington Chelan,2017,28,0,0,0,0,365,0
Washington,Clallam,Washington Clallam,2017,38,0,0,214,0,151,0
Washington,Clark,Washington Clark,2017,32,0,0,123,0,242,0
Washington,Columbia,Washington Columbia,2017,21,0,0,0,0,333,0
Washington,Cowlitz,Washington Cowlitz,2017,19,0,0,0,0,365,0
Washington,Franklin,Washington Franklin,2017,20,0,0,0,0,331,0
Washington,Garfield,Washington Garfield,2017,21,0,0,0,0,183,0
Washington,Grant,Washington Grant,2017,21,0,7,0,0,358,0
Washington,Grays Harbor,Washington Grays Harbor,2017,20,0,0,0,0,365,0
Washington,Jefferson,Washington Jefferson,2017,18,0,0,0,0,365,0
Washington,King,Washington King,2017,41,0,76,135,0,154,0
Washington,Kitsap,Washington Kitsap,2017,15,0,0,0,0,360,0
Washington,Kittitas,Washington Kittitas,2017,29,0,0,0,0,355,0
Washington,Klickitat,Washington Klickitat,2017,16,0,0,0,0,119,0
Washington,Lewis,Washington Lewis,2017,19,0,0,0,0,365,0
Washington,Mason,Washington Mason,2017,19,0,0,0,0,363,0
Washington,Okanogan,Washington Okanogan,2017,41,0,0,0,0,365,0
Washington,Pierce,Washington Pierce,2017,43,0,18,233,0,114,0
Washington,Skagit,Washington Skagit,2017,32,0,5,218,2,140,0
Washington,Snohomish,Washington Snohomish,2017,25,0,0,0,0,365,0
Washington,Spokane,Washington Spokane,2017,39,0,0,115,0,221,29
Washington,Stevens,Washington Stevens,2017,35,0,0,0,0,336,29
Washington,Thurston,Washington Thurston,2017,30,0,0,134,0,229,0
Washington,Walla Walla,Washington Walla Walla,2017,18,0,0,0,0,300,51
Washington,Whatcom,Washington Whatcom,2017,37,0,0,60,184,121,0
Washington,Whitman,Washington Whitman,2017,18,0,0,0,0,365,0
Washington,Yakima,Washington Yakima,2017,36,0,0,0,0,347,18
West Virginia,Berkeley,West Virginia Berkeley,2017,39,0,0,212,0,73,0
West Virginia,Brooke,West Virginia Brooke,2017,19,0,0,0,126,117,122
West Virginia,Cabell,West Virginia Cabell,2017,39,0,0,220,0,63,0
West Virginia,Gilmer,West Virginia Gilmer,2017,31,0,0,354,0,0,0
West Virginia,Greenbrier,West Virginia Greenbrier,2017,39,0,0,239,0,0,0
West Virginia,Hancock,West Virginia Hancock,2017,36,0,0,220,48,62,35
West Virginia,Harrison,West Virginia Harrison,2017,30,0,0,0,0,122,0
West Virginia,Kanawha,West Virginia Kanawha,2017,42,0,0,207,0,157,0
West Virginia,Marion,West Virginia Marion,2017,31,0,0,0,0,114,0
West Virginia,Marshall,West Virginia Marshall,2017,46,0,0,0,0,365,0
West Virginia,Mason,West Virginia Mason,2017,3,0,0,0,365,0,0
West Virginia,Mineral,West Virginia Mineral,2017,3,0,0,0,308,0,0
West Virginia,Monongalia,West Virginia Monongalia,2017,35,0,0,222,80,60,0
West Virginia,Ohio,West Virginia Ohio,2017,41,0,0,221,0,62,0
West Virginia,Tucker,West Virginia Tucker,2017,36,0,0,337,0,14,0
West Virginia,Wood,West Virginia Wood,2017,35,0,0,218,78,61,0
Wisconsin,Ashland,Wisconsin Ashland,2017,33,0,0,361,0,1,0
Wisconsin,Brown,Wisconsin Brown,2017,35,0,0,207,5,152,0
Wisconsin,Columbia,Wisconsin Columbia,2017,39,0,0,237,0,0,0
Wisconsin,Dane,Wisconsin Dane,2017,39,0,0,188,7,170,0
Wisconsin,Dodge,Wisconsin Dodge,2017,37,0,0,289,0,76,0
Wisconsin,Door,Wisconsin Door,2017,37,0,0,236,0,0,0
Wisconsin,Eau Claire,Wisconsin Eau Claire,2017,37,0,0,202,0,163,0
Wisconsin,Fond du Lac,Wisconsin Fond du Lac,2017,37,0,0,236,0,0,0
Wisconsin,Forest,Wisconsin Forest,2017,35,0,0,326,0,38,0
Wisconsin,Grant,Wisconsin Grant,2017,25,0,0,0,0,346,0
Wisconsin,Jefferson,Wisconsin Jefferson,2017,39,0,0,245,0,0,0
Wisconsin,Kenosha,Wisconsin Kenosha,2017,40,0,0,236,0,124,0
Wisconsin,Kewaunee,Wisconsin Kewaunee,2017,39,0,0,235,0,0,0
Wisconsin,La Crosse,Wisconsin La Crosse,2017,37,0,0,194,0,166,0
Wisconsin,Manitowoc,Wisconsin Manitowoc,2017,38,0,0,237,0,0,0
Wisconsin,Marathon,Wisconsin Marathon,2017,36,0,0,237,0,0,0
Wisconsin,Milwaukee,Wisconsin Milwaukee,2017,40,0,14,224,0,127,0
Wisconsin,Oneida,Wisconsin Oneida,2017,1,0,0,0,364,0,0
Wisconsin,Outagamie,Wisconsin Outagamie,2017,36,0,0,197,43,125,0
Wisconsin,Ozaukee,Wisconsin Ozaukee,2017,36,0,0,222,0,126,0
Wisconsin,Racine,Wisconsin Racine,2017,42,0,0,230,0,0,0
Wisconsin,Rock,Wisconsin Rock,2017,40,0,0,234,0,0,0
Wisconsin,Sauk,Wisconsin Sauk,2017,36,0,0,179,0,184,1
Wisconsin,Sheboygan,Wisconsin Sheboygan,2017,41,0,0,245,0,0,0
Wisconsin,Taylor,Wisconsin Taylor,2017,34,0,0,293,0,70,0
Wisconsin,Vilas,Wisconsin Vilas,2017,32,0,0,232,0,87,0
Wisconsin,Walworth,Wisconsin Walworth,2017,39,0,0,243,0,0,0
Wisconsin,Waukesha,Wisconsin Waukesha,2017,39,0,0,191,0,168,0
Wyoming,Albany,Wyoming Albany,2017,48,0,3,325,0,7,30
Wyoming,Big Horn,Wyoming Big Horn,2017,36,0,0,345,0,0,0
Wyoming,Campbell,Wyoming Campbell,2017,44,0,0,240,0,23,102
Wyoming,Carbon,Wyoming Carbon,2017,43,0,14,343,8,0,0
Wyoming,Converse,Wyoming Converse,2017,42,0,4,299,0,20,42
Wyoming,Fremont,Wyoming Fremont,2017,48,0,0,276,48,41,0
Wyoming,Laramie,Wyoming Laramie,2017,44,0,8,329,0,24,4
Wyoming,Lincoln,Wyoming Lincoln,2017,14,0,0,0,0,0,365
Wyoming,Natrona,Wyoming Natrona,2017,44,0,11,341,0,13,0
Wyoming,Park,Wyoming Park,2017,14,0,0,0,0,92,29
Wyoming,Platte,Wyoming Platte,2017,15,0,0,0,0,0,60
Wyoming,Sheridan,Wyoming Sheridan,2017,42,0,1,269,0,50,45
Wyoming,Sublette,Wyoming Sublette,2017,48,0,0,345,0,20,0
Wyoming,Sweetwater,Wyoming Sweetwater,2017,46,0,1,319,3,7,35
Wyoming,Teton,Wyoming Teton,2017,44,0,0,341,0,24,0
Wyoming,Uinta,Wyoming Uinta,2017,44,0,3,348,0,0,14
Wyoming,Weston,Wyoming Weston,2017,38,0,0,289,76,0,0
