State,County,State_County,Year,Median AQI,Days CO,Days NO2,Days Ozone,Days SO2,Days PM2.5,Days PM10
Maryland,Anne Arundel,Maryland Anne Arundel,2019,44,0,0,242,43,0,9
Maryland,Baltimore,Maryland Baltimore,2019,43,0,9,245,1,48,0
Maryland,Baltimore (City),Maryland Baltimore (City),2019,40,0,13,100,0,153,0
Maryland,Calvert,Maryland Calvert,2019,41,0,0,120,0,0,0
Maryland,Carroll,Maryland Carroll,2019,43,0,0,119,0,0,0
Maryland,Cecil,Maryland Cecil,2019,42,0,0,230,0,74,0
Maryland,Charles,Maryland Charles,2019,42,0,0,99,0,0,0
Maryland,Dorchester,Maryland Dorchester,2019,41,0,0,196,0,77,0
Maryland,Frederick,Maryland Frederick,2019,44,0,0,122,0,0,0
Maryland,Garrett,Maryland Garrett,2019,39,1,0,191,0,82,0
Maryland,Harford,Maryland Harford,2019,44,0,0,234,0,70,0
Maryland,Howard,Maryland Howard,2019,31,0,93,0,0,180,0
Maryland,Kent,Maryland Kent,2019,38,0,0,116,0,153,0
Maryland,Montgomery,Maryland Montgomery,2019,40,0,0,224,0,80,0
Maryland,Prince George's,Maryland Prince George's,2019,44,0,1,261,0,42,0
Maryland,Washington,Maryland Washington,2019,41,0,0,219,0,83,0
Massachusetts,Barnstable,Massachusetts Barnstable,2019,39,0,0,236,0,0,0
Massachusetts,Berkshire,Massachusetts Berkshire,2019,40,0,0,175,0,68,0
Massachusetts,Bristol,Massachusetts Bristol,2019,42,0,0,225,0,18,0
Massachusetts,Dukes,Massachusetts Dukes,2019,42,0,0,226,0,0,0
Massachusetts,Essex,Massachusetts Essex,2019,40,0,4,201,0,38,0
Massachusetts,Franklin,Massachusetts Franklin,2019,39,0,0,187,0,56,0
Massachusetts,Hampden,Massachusetts Hampden,2019,41,0,5,176,0,62,0
Massachusetts,Hampshire,Massachusetts Hampshire,2019,40,0,1,201,0,41,0
Massachusetts,Middlesex,Massachusetts Middlesex,2019,40,0,10,181,0,52,0
Massachusetts,Norfolk,Massachusetts Norfolk,2019,37,0,8,233,0,0,0
Massachusetts,Plymouth,Massachusetts Plymouth,2019,39,0,0,199,0,43,0
Massachusetts,Suffolk,Massachusetts Suffolk,2019,39,1,29,114,0,100,0
Massachusetts,Worcester,Massachusetts Worcester,2019,43,1,7,154,0,82,0
Michigan,Allegan,Michigan Allegan,2019,40,0,0,119,0,19,0
Michigan,Bay,Michigan Bay,2019,25,0,0,0,0,179,0
Michigan,Benzie,Michigan Benzie,2019,39,0,0,131,0,0,0
Michigan,Berrien,Michigan Berrien,2019,39,0,0,260,0,0,0
Michigan,Cass,Michigan Cass,2019,42,0,0,132,0,0,0
Michigan,Chippewa,Michigan Chippewa,2019,32,0,0,0,0,58,0
Michigan,Clinton,Michigan Clinton,2019,38,0,0,125,0,0,0
Michigan,Genesee,Michigan Genesee,2019,42,0,0,92,0,64,0
Michigan,Huron,Michigan Huron,2019,39,0,0,136,0,0,0
Michigan,Ingham,Michigan Ingham,2019,37,0,8,122,0,51,0
Michigan,Kalamazoo,Michigan Kalamazoo,2019,41,0,0,116,0,33,0
Michigan,Kent,Michigan Kent,2019,38,3,0,158,0,20,1
Michigan,Lenawee,Michigan Lenawee,2019,40,0,0,94,0,87,0
Michigan,Macomb,Michigan Macomb,2019,39,0,0,126,0,23,0
Michigan,Manistee,Michigan Manistee,2019,39,0,0,123,0,19,0
Michigan,Mason,Michigan Mason,2019,38,0,0,131,0,0,0
Michigan,Missaukee,Michigan Missaukee,2019,39,0,0,155,0,24,0
Michigan,Monroe,Michigan Monroe,2019,1,0,0,0,151,0,25
Michigan,Muskegon,Michigan Muskegon,2019,40,0,0,139,0,0,0
Michigan,Oakland,Michigan Oakland,2019,39,0,0,128,0,23,0
Michigan,Ottawa,Michigan Ottawa,2019,40,0,35,114,6,24,2
Michigan,Schoolcraft,Michigan Schoolcraft,2019,37,0,0,126,0,55,0
Michigan,St. Clair,Michigan St. Clair,2019,39,0,0,103,54,24,0
Michigan,Tuscola,Michigan Tuscola,2019,37,0,0,211,0,0,0
Michigan,Washtenaw,Michigan Washtenaw,2019,39,0,0,183,0,26,0
Michigan,Wayne,Michigan Wayne,2019,52,1,5,33,17,121,5
Michigan,Wexford,Michigan Wexford,2019,40,0,0,196,0,0,0
Minnesota,Anoka,Minnesota Anoka,2019,41,3,6,124,0,48,0
Minnesota,Becker,Minnesota Becker,2019,35,0,0,85,0,96,0
Minnesota,Beltrami,Minnesota Beltrami,2019,24,0,0,0,0,175,0
Minnesota,Carlton,Minnesota Carlton,2019,31,0,0,112,0,69,0
Minnesota,Cass,Minnesota Cass,2019,16,0,0,0,0,173,0
Minnesota,Cook,Minnesota Cook,2019,18,0,0,0,0,175,0
Minnesota,Crow Wing,Minnesota Crow Wing,2019,31,0,0,82,0,98,0
Minnesota,Dakota,Minnesota Dakota,2019,30,1,34,0,0,147,0
Minnesota,Goodhue,Minnesota Goodhue,2019,42,0,0,121,0,0,0
Minnesota,Hennepin,Minnesota Hennepin,2019,43,1,8,44,0,77,52
Minnesota,Lake,Minnesota Lake,2019,32,0,0,96,0,41,43
Minnesota,Lyon,Minnesota Lyon,2019,37,0,0,85,0,94,0
Minnesota,Mille Lacs,Minnesota Mille Lacs,2019,38,0,0,122,0,0,0
Minnesota,Olmsted,Minnesota Olmsted,2019,40,0,0,85,0,96,0
Minnesota,Ramsey,Minnesota Ramsey,2019,31,0,0,0,0,168,13
Minnesota,Saint Louis,Minnesota Saint Louis,2019,35,0,0,206,0,27,3
Minnesota,Scott,Minnesota Scott,2019,40,0,0,125,0,56,0
Minnesota,Stearns,Minnesota Stearns,2019,39,0,0,106,0,54,0
Minnesota,Washington,Minnesota Washington,2019,4,0,0,48,137,81,7
Minnesota,Wright,Minnesota Wright,2019,41,0,0,94,0,87,0
Mississippi,Bolivar,Mississippi Bolivar,2019,43,0,0,124,0,148,0
Mississippi,DeSoto,Mississippi DeSoto,2019,39,0,0,139,0,133,0
Mississippi,Forrest,Mississippi Forrest,2019,35,0,0,0,0,273,0
Mississippi,Hancock,Mississippi Hancock,2019,39,0,0,162,0,111,0
Mississippi,Harrison,Mississippi Harrison,2019,42,0,0,125,0,148,0
Mississippi,Hinds,Mississippi Hinds,2019,43,1,0,122,0,151,0
Mississippi,Jackson,Mississippi Jackson,2019,40,0,1,143,0,129,0
Mississippi,Lauderdale,Mississippi Lauderdale,2019,37,0,0,214,0,0,0
Mississippi,Lee,Mississippi Lee,2019,40,0,0,211,0,0,0
Mississippi,Yalobusha,Mississippi Yalobusha,2019,34,0,0,203,0,0,0
Missouri,Andrew,Missouri Andrew,2019,44,0,0,122,0,0,0
Missouri,Boone,Missouri Boone,2019,42,0,0,122,0,0,0
Missouri,Buchanan,Missouri Buchanan,2019,33,0,0,0,0,138,43
Missouri,Callaway,Missouri Callaway,2019,43,0,0,122,0,0,0
Missouri,Cass,Missouri Cass,2019,43,0,0,109,0,72,0
Missouri,Cedar,Missouri Cedar,2019,42,0,0,103,0,66,0
Missouri,Clay,Missouri Clay,2019,44,0,0,107,0,74,0
Missouri,Clinton,Missouri Clinton,2019,44,0,0,122,0,0,0
Missouri,Franklin,Missouri Franklin,2019,1,0,0,0,181,0,0
Missouri,Greene,Missouri Greene,2019,42,0,0,105,0,63,13
Missouri,Iron,Missouri Iron,2019,14,0,0,0,181,0,0
Missouri,Jackson,Missouri Jackson,2019,38,1,31,0,0,132,18
Missouri,Jasper,Missouri Jasper,2019,41,0,0,109,0,0,72
Missouri,Jefferson,Missouri Jefferson,2019,42,0,0,105,5,69,2
Missouri,Lincoln,Missouri Lincoln,2019,43,0,0,122,0,0,0
Missouri,Monroe,Missouri Monroe,2019,38,0,0,181,0,0,0
Missouri,New Madrid,Missouri New Madrid,2019,149,0,0,0,181,0,0
Missouri,Perry,Missouri Perry,2019,42,0,0,122,0,0,0
Missouri,Saint Charles,Missouri Saint Charles,2019,40,0,0,122,59,0,0
Missouri,Saint Louis,Missouri Saint Louis,2019,45,0,5,95,0,81,0
Missouri,Sainte Genevieve,Missouri Sainte Genevieve,2019,41,0,0,121,0,0,0
Missouri,St. Louis City,Missouri St. Louis City,2019,49,1,5,80,0,90,6
Montana,Cascade,Montana Cascade,2019,20,0,0,0,0,181,0
Montana,Fergus,Montana Fergus,2019,40,0,0,171,0,10,0
Montana,Flathead,Montana Flathead,2019,38,0,0,182,0,39,22
Montana,Gallatin,Montana Gallatin,2019,20,4,12,0,0,228,0
Montana,Lewis and Clark,Montana Lewis and Clark,2019,43,1,0,118,0,93,0
Montana,Lincoln,Montana Lincoln,2019,36,0,0,0,0,170,11
Montana,Missoula,Montana Missoula,2019,40,0,0,55,0,126,0
Montana,Phillips,Montana Phillips,2019,39,0,0,156,0,24,1
Montana,Powder River,Montana Powder River,2019,40,0,0,162,0,15,2
Montana,Ravalli,Montana Ravalli,2019,13,0,0,0,0,179,0
Montana,Richland,Montana Richland,2019,41,0,0,158,0,23,0
Montana,Rosebud,Montana Rosebud,2019,38,0,3,153,0,23,1
Montana,Sanders,Montana Sanders,2019,25,0,0,0,0,169,12
Montana,Silver Bow,Montana Silver Bow,2019,19,0,0,0,0,109,86
Montana,Yellowstone,Montana Yellowstone,2019,15,0,0,0,72,106,0
Nebraska,Cass,Nebraska Cass,2019,12,0,0,0,0,0,287
Nebraska,Douglas,Nebraska Douglas,2019,40,1,0,172,11,89,1
Nebraska,Hall,Nebraska Hall,2019,23,0,0,0,0,73,0
Nebraska,Knox,Nebraska Knox,2019,39,0,0,207,0,0,0
Nebraska,Lancaster,Nebraska Lancaster,2019,35,0,0,192,40,36,0
Nebraska,Sarpy,Nebraska Sarpy,2019,30,0,0,0,0,264,0
Nebraska,Scotts Bluff,Nebraska Scotts Bluff,2019,20,0,0,0,0,84,0
Nebraska,Washington,Nebraska Washington,2019,26,0,0,0,0,86,0
Nevada,Carson City,Nevada Carson City,2019,45,0,0,137,0,44,0
Nevada,Churchill,Nevada Churchill,2019,42,0,0,174,0,0,0
Nevada,Clark,Nevada Clark,2019,52,1,11,230,0,29,3
Nevada,Douglas,Nevada Douglas,2019,10,0,0,0,0,172,0
Nevada,Elko,Nevada Elko,2019,9,0,0,0,0,0,181
Nevada,Lyon,Nevada Lyon,2019,39,0,0,169,0,0,29
Nevada,Nye,Nevada Nye,2019,11,0,0,0,0,0,181
Nevada,Washoe,Nevada Washoe,2019,47,1,4,152,0,23,2
Nevada,White Pine,Nevada White Pine,2019,46,0,0,239,0,0,0
New Hampshire,Belknap,New Hampshire Belknap,2019,38,0,0,118,0,14,0
New Hampshire,Cheshire,New Hampshire Cheshire,2019,38,0,0,157,0,24,0
New Hampshire,Coos,New Hampshire Coos,2019,40,0,0,122,0,0,0
New Hampshire,Grafton,New Hampshire Grafton,2019,36,0,0,196,0,15,0
New Hampshire,Hillsborough,New Hampshire Hillsborough,2019,41,1,0,179,0,2,0
New Hampshire,Merrimack,New Hampshire Merrimack,2019,33,0,0,117,64,0,0
New Hampshire,Rockingham,New Hampshire Rockingham,2019,40,1,0,164,0,17,0
New Jersey,Atlantic,New Jersey Atlantic,2019,40,0,0,142,0,39,0
New Jersey,Bergen,New Jersey Bergen,2019,46,1,38,48,0,95,0
New Jersey,Camden,New Jersey Camden,2019,44,1,8,97,0,76,0
New Jersey,Cumberland,New Jersey Cumberland,2019,41,0,1,144,0,36,0
New Jersey,Essex,New Jersey Essex,2019,41,1,57,77,0,47,0
New Jersey,Gloucester,New Jersey Gloucester,2019,37,0,0,117,0,23,0
New Jersey,Hudson,New Jersey Hudson,2019,42,1,49,59,0,73,0
New Jersey,Hunterdon,New Jersey Hunterdon,2019,40,0,0,141,0,37,0
New Jersey,Mercer,New Jersey Mercer,2019,42,0,0,167,0,44,0
New Jersey,Middlesex,New Jersey Middlesex,2019,41,0,11,131,0,39,0
New Jersey,Monmouth,New Jersey Monmouth,2019,38,0,0,122,0,0,0
New Jersey,Morris,New Jersey Morris,2019,39,0,8,162,0,10,0
New Jersey,Ocean,New Jersey Ocean,2019,40,0,0,110,0,71,0
New Jersey,Passaic,New Jersey Passaic,2019,40,0,0,107,0,27,0
New Jersey,Union,New Jersey Union,2019,43,1,65,0,0,116,0
New Jersey,Warren,New Jersey Warren,2019,38,0,28,99,0,54,0
New Mexico,Bernalillo,New Mexico Bernalillo,2019,54,0,1,212,0,28,17
New Mexico,Dona Ana,New Mexico Dona Ana,2019,54,0,1,129,0,11,40
New Mexico,Eddy,New Mexico Eddy,2019,50,0,1,225,0,0,0
New Mexico,Lea,New Mexico Lea,2019,47,0,3,155,0,23,0
New Mexico,Luna,New Mexico Luna,2019,14,0,0,0,0,0,181
New Mexico,Rio Arriba,New Mexico Rio Arriba,2019,45,0,0,170,0,0,0
New Mexico,San Juan,New Mexico San Juan,2019,49,0,3,269,1,0,0
New Mexico,Sandoval,New Mexico Sandoval,2019,47,0,0,266,0,4,3
New Mexico,Santa Fe,New Mexico Santa Fe,2019,47,0,0,173,0,7,0
New Mexico,Taos,New Mexico Taos,2019,18,0,0,0,0,170,0
New Mexico,Valencia,New Mexico Valencia,2019,46,0,0,180,0,0,0
New York,Albany,New York Albany,2019,39,1,0,206,0,67,0
New York,Bronx,New York Bronx,2019,41,1,35,141,0,97,0
New York,Chautauqua,New York Chautauqua,2019,40,0,0,264,0,9,0
New York,Dutchess,New York Dutchess,2019,37,0,0,272,1,0,0
New York,Erie,New York Erie,2019,40,1,21,197,0,55,0
New York,Essex,New York Essex,2019,44,0,0,272,0,1,0
New York,Franklin,New York Franklin,2019,0,0,0,0,272,0,0
New York,Hamilton,New York Hamilton,2019,36,0,0,266,5,0,0
New York,Herkimer,New York Herkimer,2019,30,0,0,125,6,0,0
New York,Jefferson,New York Jefferson,2019,35,0,0,205,0,0,0
New York,Kings,New York Kings,2019,27,0,0,0,0,273,0
New York,Monroe,New York Monroe,2019,37,1,3,191,0,79,0
New York,Nassau,New York Nassau,2019,21,0,0,0,11,260,0
New York,New York,New York New York,2019,42,1,0,154,0,119,0
New York,Niagara,New York Niagara,2019,37,0,0,267,0,0,0
New York,Oneida,New York Oneida,2019,17,0,0,0,0,266,0
New York,Onondaga,New York Onondaga,2019,39,0,0,236,0,37,0
New York,Orange,New York Orange,2019,38,0,0,226,0,47,0
New York,Oswego,New York Oswego,2019,36,0,0,262,0,0,0
New York,Putnam,New York Putnam,2019,37,0,0,270,3,0,0
New York,Queens,New York Queens,2019,41,1,56,165,0,52,0
New York,Richmond,New York Richmond,2019,39,0,0,195,0,78,0
New York,Rockland,New York Rockland,2019,38,0,0,244,0,29,0
New York,Saratoga,New York Saratoga,2019,35,0,0,272,0,0,0
New York,Seneca,New York Seneca,2019,0,0,0,0,238,0,0
New York,St. Lawrence,New York St. Lawrence,2019,17,0,0,0,273,0,0
New York,Steuben,New York Steuben,2019,37,2,0,232,0,40,0
New York,Suffolk,New York Suffolk,2019,43,0,0,245,0,28,0
New York,Tompkins,New York Tompkins,2019,37,0,0,206,36,0,0
New York,Wayne,New York Wayne,2019,39,0,0,208,0,0,0
New York,Westchester,New York Westchester,2019,38,0,0,241,0,32,0
North Carolina,Alexander,North Carolina Alexander,2019,43,0,0,214,0,0,0
North Carolina,Avery,North Carolina Avery,2019,40,0,0,270,0,0,0
North Carolina,Beaufort,North Carolina Beaufort,2019,0,0,0,0,181,0,0
North Carolina,Brunswick,North Carolina Brunswick,2019,0,0,0,0,178,0,0
North Carolina,Buncombe,North Carolina Buncombe,2019,42,0,0,170,2,101,0
North Carolina,Caldwell,North Carolina Caldwell,2019,43,0,0,212,0,0,0
North Carolina,Carteret,North Carolina Carteret,2019,44,0,0,118,0,0,0
North Carolina,Caswell,North Carolina Caswell,2019,40,0,0,214,0,0,0
North Carolina,Catawba,North Carolina Catawba,2019,34,0,0,0,0,269,0
North Carolina,Cumberland,North Carolina Cumberland,2019,44,0,0,181,0,87,3
North Carolina,Davidson,North Carolina Davidson,2019,36,0,0,0,0,255,0
North Carolina,Durham,North Carolina Durham,2019,44,0,0,180,0,92,0
North Carolina,Edgecombe,North Carolina Edgecombe,2019,41,0,0,177,0,94,0
North Carolina,Forsyth,North Carolina Forsyth,2019,45,0,5,133,0,105,0
North Carolina,Graham,North Carolina Graham,2019,45,0,0,214,0,0,0
North Carolina,Granville,North Carolina Granville,2019,44,0,0,209,0,0,0
North Carolina,Guilford,North Carolina Guilford,2019,44,0,0,195,0,59,19
North Carolina,Haywood,North Carolina Haywood,2019,45,0,0,213,60,0,0
North Carolina,Jackson,North Carolina Jackson,2019,21,0,0,0,0,50,0
North Carolina,Johnston,North Carolina Johnston,2019,43,0,0,145,0,126,0
North Carolina,Lenoir,North Carolina Lenoir,2019,43,0,0,206,0,0,0
North Carolina,Lincoln,North Carolina Lincoln,2019,45,0,0,212,0,0,0
North Carolina,Macon,North Carolina Macon,2019,37,0,0,207,0,0,0
North Carolina,Martin,North Carolina Martin,2019,41,0,0,206,0,0,58
North Carolina,Mecklenburg,North Carolina Mecklenburg,2019,46,1,0,176,0,97,0
North Carolina,Mitchell,North Carolina Mitchell,2019,24,0,0,0,0,241,0
North Carolina,Montgomery,North Carolina Montgomery,2019,40,0,0,157,0,109,0
North Carolina,New Hanover,North Carolina New Hanover,2019,38,0,0,192,0,68,0
North Carolina,Northampton,North Carolina Northampton,2019,36,0,0,0,0,58,0
North Carolina,Person,North Carolina Person,2019,43,0,0,213,57,0,0
North Carolina,Pitt,North Carolina Pitt,2019,41,0,0,181,0,84,0
North Carolina,Rockingham,North Carolina Rockingham,2019,44,0,0,214,0,0,0
North Carolina,Rowan,North Carolina Rowan,2019,44,0,0,273,0,0,0
North Carolina,Swain,North Carolina Swain,2019,39,0,0,152,0,121,0
North Carolina,Union,North Carolina Union,2019,46,0,0,204,0,0,0
North Carolina,Wake,North Carolina Wake,2019,48,0,0,135,0,137,0
North Carolina,Yancey,North Carolina Yancey,2019,45,0,0,213,0,0,0
North Dakota,Billings,North Dakota Billings,2019,36,0,0,244,0,29,0
North Dakota,Burke,North Dakota Burke,2019,36,0,1,244,3,24,1
North Dakota,Burleigh,North Dakota Burleigh,2019,33,1,6,168,0,91,8
North Dakota,Cass,North Dakota Cass,2019,36,0,6,207,0,57,1
North Dakota,Dunn,North Dakota Dunn,2019,37,0,0,257,0,16,0
North Dakota,McKenzie,North Dakota McKenzie,2019,37,0,1,249,0,22,1
North Dakota,Mercer,North Dakota Mercer,2019,38,0,0,211,3,59,0
North Dakota,Oliver,North Dakota Oliver,2019,37,0,0,256,0,17,0
North Dakota,Ward,North Dakota Ward,2019,31,0,6,188,0,74,4
North Dakota,Williams,North Dakota Williams,2019,38,0,0,186,51,35,1
Ohio,Adams,Ohio Adams,2019,20,0,0,0,31,212,0
Ohio,Allen,Ohio Allen,2019,41,0,0,161,31,51,0
Ohio,Ashtabula,Ohio Ashtabula,2019,38,0,0,184,59,0,0
Ohio,Athens,Ohio Athens,2019,27,0,0,0,0,81,0
Ohio,Belmont,Ohio Belmont,2019,16,14,161,0,1,63,5
Ohio,Butler,Ohio Butler,2019,45,0,0,231,4,34,4
Ohio,Clark,Ohio Clark,2019,46,0,0,117,3,123,0
Ohio,Clermont,Ohio Clermont,2019,44,0,0,185,0,87,0
Ohio,Clinton,Ohio Clinton,2019,44,0,0,213,0,0,0
Ohio,Columbiana,Ohio Columbiana,2019,1,0,0,0,195,0,42
Ohio,Cuyahoga,Ohio Cuyahoga,2019,50,1,3,104,2,128,6
Ohio,Delaware,Ohio Delaware,2019,42,0,0,181,0,0,0
Ohio,Fayette,Ohio Fayette,2019,39,0,0,208,0,0,0
Ohio,Franklin,Ohio Franklin,2019,47,1,4,141,0,97,1
Ohio,Gallia,Ohio Gallia,2019,6,0,0,0,243,0,0
Ohio,Geauga,Ohio Geauga,2019,44,0,0,169,0,0,0
Ohio,Greene,Ohio Greene,2019,42,0,0,182,0,0,0
Ohio,Hamilton,Ohio Hamilton,2019,52,1,5,137,0,131,0
Ohio,Harrison,Ohio Harrison,2019,2,148,0,0,0,38,2
Ohio,Jefferson,Ohio Jefferson,2019,47,0,0,82,4,157,0
Ohio,Knox,Ohio Knox,2019,43,0,0,184,0,0,0
Ohio,Lake,Ohio Lake,2019,40,1,0,172,1,70,0
Ohio,Lawrence,Ohio Lawrence,2019,41,0,0,147,0,96,0
Ohio,Licking,Ohio Licking,2019,42,0,0,184,0,0,0
Ohio,Lorain,Ohio Lorain,2019,39,0,0,153,0,90,0
Ohio,Lucas,Ohio Lucas,2019,42,0,0,158,10,75,0
Ohio,Madison,Ohio Madison,2019,43,0,0,184,0,0,0
Ohio,Mahoning,Ohio Mahoning,2019,41,0,0,137,1,105,0
Ohio,Medina,Ohio Medina,2019,39,0,0,141,0,123,0
Ohio,Miami,Ohio Miami,2019,41,0,0,180,0,0,0
Ohio,Montgomery,Ohio Montgomery,2019,45,1,0,128,0,114,1
Ohio,Morgan,Ohio Morgan,2019,1,0,0,0,236,0,0
Ohio,Noble,Ohio Noble,2019,38,0,0,208,0,0,0
Ohio,Portage,Ohio Portage,2019,38,0,0,184,0,35,0
Ohio,Preble,Ohio Preble,2019,44,1,0,162,0,80,0
Ohio,Scioto,Ohio Scioto,2019,14,0,0,0,42,68,133
Ohio,Stark,Ohio Stark,2019,47,0,0,126,0,117,0
Ohio,Summit,Ohio Summit,2019,43,0,0,153,2,118,0
Ohio,Trumbull,Ohio Trumbull,2019,42,0,0,159,0,84,0
Ohio,Warren,Ohio Warren,2019,44,0,0,175,0,98,0
Ohio,Washington,Ohio Washington,2019,42,0,0,184,0,0,0
Ohio,Wood,Ohio Wood,2019,40,0,0,183,0,0,0
Oklahoma,Adair,Oklahoma Adair,2019,40,1,0,135,0,43,3
Oklahoma,Canadian,Oklahoma Canadian,2019,40,0,0,273,0,0,0
Oklahoma,Carter,Oklahoma Carter,2019,44,0,0,171,0,102,0
Oklahoma,Choctaw,Oklahoma Choctaw,2019,39,0,0,196,0,0,0
Oklahoma,Cleveland,Oklahoma Cleveland,2019,47,0,0,154,0,119,0
Oklahoma,Comanche,Oklahoma Comanche,2019,44,0,0,184,0,89,0
Oklahoma,Creek,Oklahoma Creek,2019,38,0,0,265,0,0,0
Oklahoma,Custer,Oklahoma Custer,2019,14,0,0,0,0,0,236
Oklahoma,Dewey,Oklahoma Dewey,2019,44,0,0,196,0,77,0
Oklahoma,Garfield,Oklahoma Garfield,2019,0,0,0,0,253,0,0
Oklahoma,Johnston,Oklahoma Johnston,2019,42,0,0,81,0,0,0
Oklahoma,Kay,Oklahoma Kay,2019,40,0,0,56,3,214,0
Oklahoma,Le Flore,Oklahoma Le Flore,2019,28,0,0,0,0,35,3
Oklahoma,Mayes,Oklahoma Mayes,2019,13,0,0,118,153,0,0
Oklahoma,Muskogee,Oklahoma Muskogee,2019,12,0,0,0,61,0,134
Oklahoma,Nowata,Oklahoma Nowata,2019,43,0,0,164,0,109,0
Oklahoma,Oklahoma,Oklahoma Oklahoma,2019,47,1,1,172,0,99,1
Oklahoma,Osage,Oklahoma Osage,2019,40,0,0,271,0,0,0
Oklahoma,Ottawa,Oklahoma Ottawa,2019,41,0,0,70,0,102,9
Oklahoma,Pittsburg,Oklahoma Pittsburg,2019,44,0,0,164,0,109,0
Oklahoma,Sequoyah,Oklahoma Sequoyah,2019,38,0,12,92,0,108,0
Oklahoma,Tulsa,Oklahoma Tulsa,2019,47,1,2,173,0,98,0
Oregon,Baker,Oregon Baker,2019,26,0,0,0,0,90,0
Oregon,Benton,Oregon Benton,2019,20,0,0,0,0,90,0
Oregon,Clackamas,Oregon Clackamas,2019,36,0,0,61,0,0,0
Oregon,Columbia,Oregon Columbia,2019,29,0,0,58,0,0,0
Oregon,Coos,Oregon Coos,2019,19,0,0,0,0,107,0
Oregon,Crook,Oregon Crook,2019,17,0,0,0,0,56,0
Oregon,Deschutes,Oregon Deschutes,2019,20,0,0,0,0,90,0
Oregon,Grant,Oregon Grant,2019,47,0,0,0,0,90,0
Oregon,Harney,Oregon Harney,2019,40,0,0,0,0,133,0
Oregon,Jackson,Oregon Jackson,2019,35,0,0,61,0,100,0
Oregon,Jefferson,Oregon Jefferson,2019,33,0,0,0,0,90,0
Oregon,Josephine,Oregon Josephine,2019,36,0,0,0,0,105,0
Oregon,Klamath,Oregon Klamath,2019,33,0,0,0,0,105,0
Oregon,Lake,Oregon Lake,2019,20,0,0,0,0,120,0
Oregon,Lane,Oregon Lane,2019,37,0,0,52,0,122,7
Oregon,Linn,Oregon Linn,2019,26,0,0,0,0,90,0
Oregon,Marion,Oregon Marion,2019,33,0,0,61,0,0,0
Oregon,Multnomah,Oregon Multnomah,2019,32,5,20,146,0,10,0
Oregon,Umatilla,Oregon Umatilla,2019,38,0,0,60,0,90,0
Oregon,Union,Oregon Union,2019,24,0,0,0,0,88,2
Oregon,Wallowa,Oregon Wallowa,2019,30,0,0,0,0,90,0
Oregon,Washington,Oregon Washington,2019,31,2,12,120,0,48,0
Pennsylvania,Adams,Pennsylvania Adams,2019,43,0,0,162,0,50,0
Pennsylvania,Allegheny,Pennsylvania Allegheny,2019,55,1,0,87,20,166,0
Pennsylvania,Armstrong,Pennsylvania Armstrong,2019,39,0,0,152,0,60,0
Pennsylvania,Beaver,Pennsylvania Beaver,2019,45,0,0,153,0,59,0
Pennsylvania,Berks,Pennsylvania Berks,2019,43,0,0,145,1,66,0
Pennsylvania,Blair,Pennsylvania Blair,2019,42,0,0,145,0,61,0
Pennsylvania,Bradford,Pennsylvania Bradford,2019,39,0,0,150,0,51,0
Pennsylvania,Bucks,Pennsylvania Bucks,2019,39,0,0,209,0,0,0
Pennsylvania,Cambria,Pennsylvania Cambria,2019,39,0,3,131,0,76,0
Pennsylvania,Centre,Pennsylvania Centre,2019,44,0,0,131,0,81,0
Pennsylvania,Chester,Pennsylvania Chester,2019,44,0,0,167,0,41,0
Pennsylvania,Clearfield,Pennsylvania Clearfield,2019,37,0,0,208,0,0,0
Pennsylvania,Cumberland,Pennsylvania Cumberland,2019,40,0,0,0,0,181,0
Pennsylvania,Dauphin,Pennsylvania Dauphin,2019,42,0,0,145,0,66,1
Pennsylvania,Delaware,Pennsylvania Delaware,2019,44,0,3,143,0,64,0
Pennsylvania,Elk,Pennsylvania Elk,2019,39,0,0,207,0,0,0
Pennsylvania,Erie,Pennsylvania Erie,2019,37,0,5,147,0,59,0
Pennsylvania,Fayette,Pennsylvania Fayette,2019,39,0,0,177,0,31,0
Pennsylvania,Franklin,Pennsylvania Franklin,2019,39,0,0,198,0,0,0
Pennsylvania,Greene,Pennsylvania Greene,2019,35,0,0,144,0,59,0
Pennsylvania,Indiana,Pennsylvania Indiana,2019,41,0,0,203,8,0,0
Pennsylvania,Lackawanna,Pennsylvania Lackawanna,2019,39,0,14,183,0,15,0
Pennsylvania,Lancaster,Pennsylvania Lancaster,2019,46,0,0,128,0,84,0
Pennsylvania,Lawrence,Pennsylvania Lawrence,2019,32,0,0,209,0,0,0
Pennsylvania,Lebanon,Pennsylvania Lebanon,2019,43,0,0,144,0,63,0
Pennsylvania,Lehigh,Pennsylvania Lehigh,2019,40,0,0,151,0,60,0
Pennsylvania,Luzerne,Pennsylvania Luzerne,2019,37,0,0,206,0,0,4
Pennsylvania,Lycoming,Pennsylvania Lycoming,2019,37,0,0,208,0,0,0
Pennsylvania,Mercer,Pennsylvania Mercer,2019,42,0,0,163,0,49,0
Pennsylvania,Monroe,Pennsylvania Monroe,2019,38,0,0,202,0,0,0
Pennsylvania,Montgomery,Pennsylvania Montgomery,2019,35,0,0,146,0,66,0
Pennsylvania,Northampton,Pennsylvania Northampton,2019,42,0,0,161,0,51,0
Pennsylvania,Philadelphia,Pennsylvania Philadelphia,2019,43,1,19,108,0,54,0
