State,County,State_County,Year,Median AQI,Days CO,Days NO2,Days Ozone,Days SO2,Days PM2.5,Days PM10
Pennsylvania,Berks,Pennsylvania Berks,2016,46,0,0,158,0,208,0
Pennsylvania,Blair,Pennsylvania Blair,2016,40,0,0,196,0,166,4
Pennsylvania,Bradford,Pennsylvania Bradford,2016,38,0,1,221,0,136,0
Pennsylvania,Bucks,Pennsylvania Bucks,2016,33,0,0,347,11,0,0
Pennsylvania,Cambria,Pennsylvania Cambria,2016,43,0,6,209,2,147,1
Pennsylvania,Centre,Pennsylvania Centre,2016,40,0,1,265,0,100,0
Pennsylvania,Chester,Pennsylvania Chester,2016,45,0,0,196,0,169,0
Pennsylvania,Clearfield,Pennsylvania Clearfield,2016,38,0,0,338,0,0,0
Pennsylvania,Cumberland,Pennsylvania Cumberland,2016,39,0,0,0,0,365,0
Pennsylvania,Dauphin,Pennsylvania Dauphin,2016,42,0,0,214,0,152,0
Pennsylvania,Delaware,Pennsylvania Delaware,2016,48,0,5,143,0,218,0
Pennsylvania,Elk,Pennsylvania Elk,2016,37,0,0,346,0,0,0
Pennsylvania,Erie,Pennsylvania Erie,2016,39,0,3,238,0,125,0
Pennsylvania,Franklin,Pennsylvania Franklin,2016,33,0,0,337,0,0,0
Pennsylvania,Greene,Pennsylvania Greene,2016,37,0,0,308,1,46,0
Pennsylvania,Indiana,Pennsylvania Indiana,2016,38,0,0,346,20,0,0
Pennsylvania,Lackawanna,Pennsylvania Lackawanna,2016,41,0,6,242,0,118,0
Pennsylvania,Lancaster,Pennsylvania Lancaster,2016,50,0,0,146,0,220,0
Pennsylvania,Lawrence,Pennsylvania Lawrence,2016,33,0,0,345,17,0,0
Pennsylvania,Lebanon,Pennsylvania Lebanon,2016,50,0,0,125,0,241,0
Pennsylvania,Lehigh,Pennsylvania Lehigh,2016,44,0,0,158,0,203,5
Pennsylvania,Luzerne,Pennsylvania Luzerne,2016,34,0,0,348,0,0,18
Pennsylvania,Lycoming,Pennsylvania Lycoming,2016,34,0,0,353,0,0,13
Pennsylvania,Mercer,Pennsylvania Mercer,2016,42,0,0,250,0,116,0
Pennsylvania,Monroe,Pennsylvania Monroe,2016,40,0,0,261,0,105,0
Pennsylvania,Montgomery,Pennsylvania Montgomery,2016,34,0,0,317,14,0,0
Pennsylvania,Northampton,Pennsylvania Northampton,2016,48,0,1,195,1,169,0
Pennsylvania,Philadelphia,Pennsylvania Philadelphia,2016,49,0,17,160,0,189,0
Pennsylvania,Somerset,Pennsylvania Somerset,2016,36,0,0,357,0,0,0
Pennsylvania,Tioga,Pennsylvania Tioga,2016,39,0,1,314,0,51,0
Pennsylvania,Warren,Pennsylvania Warren,2016,9,0,0,0,366,0,0
Pennsylvania,Washington,Pennsylvania Washington,2016,48,0,0,143,2,221,0
Pennsylvania,Westmoreland,Pennsylvania Westmoreland,2016,45,0,0,162,0,204,0
Pennsylvania,York,Pennsylvania York,2016,44,0,6,217,0,143,0
Puerto Rico,Adjuntas,Puerto Rico Adjuntas,2016,21,0,0,0,0,97,0
Puerto Rico,Bayamon,Puerto Rico Bayamon,2016,21,76,0,171,0,15,0
Puerto Rico,Caguas,Puerto Rico Caguas,2016,25,0,11,0,0,0,0
Puerto Rico,Catano,Puerto Rico Catano,2016,22,0,0,130,4,124,108
Puerto Rico,Fajardo,Puerto Rico Fajardo,2016,22,0,0,0,0,73,169
Puerto Rico,Guayama,Puerto Rico Guayama,2016,21,0,0,0,0,101,1
Puerto Rico,Guayanilla,Puerto Rico Guayanilla,2016,23,0,0,0,0,111,0
Puerto Rico,Guaynabo,Puerto Rico Guaynabo,2016,14,2,234,0,0,97,31
Puerto Rico,Juncos,Puerto Rico Juncos,2016,6,0,0,212,100,0,0
Puerto Rico,Ponce,Puerto Rico Ponce,2016,23,8,0,0,0,78,278
Puerto Rico,Salinas,Puerto Rico Salinas,2016,0,0,0,0,303,0,0
Puerto Rico,San Juan,Puerto Rico San Juan,2016,15,310,0,0,0,0,0
Rhode Island,Kent,Rhode Island Kent,2016,33,0,0,231,0,123,0
Rhode Island,Providence,Rhode Island Providence,2016,42,0,46,169,0,151,0
Rhode Island,Washington,Rhode Island Washington,2016,36,0,0,239,0,122,0
South Carolina,Abbeville,South Carolina Abbeville,2016,39,0,0,311,0,0,0
South Carolina,Aiken,South Carolina Aiken,2016,40,0,0,242,0,0,0
South Carolina,Anderson,South Carolina Anderson,2016,41,0,0,256,0,0,0
South Carolina,Berkeley,South Carolina Berkeley,2016,34,0,0,196,0,0,0
South Carolina,Charleston,South Carolina Charleston,2016,37,0,4,144,0,210,2
South Carolina,Cherokee,South Carolina Cherokee,2016,41,0,0,172,0,0,0
South Carolina,Chesterfield,South Carolina Chesterfield,2016,38,0,0,238,0,116,2
South Carolina,Colleton,South Carolina Colleton,2016,34,0,0,205,0,138,0
South Carolina,Darlington,South Carolina Darlington,2016,39,0,0,241,0,0,0
South Carolina,Edgefield,South Carolina Edgefield,2016,40,0,0,239,0,108,0
South Carolina,Florence,South Carolina Florence,2016,31,0,0,0,0,232,0
South Carolina,Georgetown,South Carolina Georgetown,2016,16,0,0,0,0,0,312
South Carolina,Greenville,South Carolina Greenville,2016,44,0,7,212,0,146,1
South Carolina,Horry,South Carolina Horry,2016,26,0,0,136,0,0,0
South Carolina,Lexington,South Carolina Lexington,2016,35,0,0,0,2,351,9
South Carolina,Oconee,South Carolina Oconee,2016,40,0,0,293,13,56,0
South Carolina,Pickens,South Carolina Pickens,2016,44,0,0,259,0,0,0
South Carolina,Richland,South Carolina Richland,2016,44,0,1,236,0,129,0
South Carolina,Spartanburg,South Carolina Spartanburg,2016,44,0,0,137,0,214,0
South Carolina,York,South Carolina York,2016,39,0,0,325,0,0,0
South Dakota,Brookings,South Dakota Brookings,2016,34,0,0,292,0,48,25
South Dakota,Brown,South Dakota Brown,2016,20,0,0,0,0,103,16
South Dakota,Codington,South Dakota Codington,2016,24,0,0,0,0,199,167
South Dakota,Custer,South Dakota Custer,2016,39,0,0,353,0,12,1
South Dakota,Hughes,South Dakota Hughes,2016,17,0,0,0,0,352,0
South Dakota,Jackson,South Dakota Jackson,2016,37,0,0,353,0,11,0
South Dakota,Meade,South Dakota Meade,2016,35,0,0,349,0,0,17
South Dakota,Minnehaha,South Dakota Minnehaha,2016,38,0,2,271,0,87,6
South Dakota,Pennington,South Dakota Pennington,2016,30,0,47,0,0,138,181
South Dakota,Union,South Dakota Union,2016,35,0,1,240,0,108,17
Tennessee,Anderson,Tennessee Anderson,2016,35,0,0,222,137,0,0
Tennessee,Blount,Tennessee Blount,2016,43,0,0,347,0,19,0
Tennessee,Claiborne,Tennessee Claiborne,2016,38,0,0,344,0,0,0
Tennessee,Davidson,Tennessee Davidson,2016,44,0,49,126,0,191,0
Tennessee,DeKalb,Tennessee DeKalb,2016,37,0,0,351,0,0,0
Tennessee,Dyer,Tennessee Dyer,2016,25,0,0,0,0,96,0
Tennessee,Hamilton,Tennessee Hamilton,2016,45,0,0,233,0,55,0
Tennessee,Jefferson,Tennessee Jefferson,2016,47,0,0,239,0,0,0
Tennessee,Knox,Tennessee Knox,2016,46,0,0,192,0,166,8
Tennessee,Lawrence,Tennessee Lawrence,2016,26,0,0,0,0,116,0
Tennessee,Loudon,Tennessee Loudon,2016,45,0,0,222,0,58,0
Tennessee,Madison,Tennessee Madison,2016,28,0,0,0,0,115,0
Tennessee,Maury,Tennessee Maury,2016,27,0,0,0,0,110,0
Tennessee,McMinn,Tennessee McMinn,2016,32,0,0,0,0,119,0
Tennessee,Montgomery,Tennessee Montgomery,2016,31,0,0,0,30,289,4
Tennessee,Putnam,Tennessee Putnam,2016,29,0,0,0,0,122,0
Tennessee,Roane,Tennessee Roane,2016,31,0,0,0,0,105,12
Tennessee,Sevier,Tennessee Sevier,2016,44,0,0,358,0,0,0
Tennessee,Shelby,Tennessee Shelby,2016,42,0,7,257,0,102,0
Tennessee,Sullivan,Tennessee Sullivan,2016,45,2,22,173,149,20,0
Tennessee,Sumner,Tennessee Sumner,2016,42,0,0,227,0,58,0
Tennessee,Union,Tennessee Union,2016,11,0,0,0,0,0,20
Tennessee,Williamson,Tennessee Williamson,2016,40,0,0,244,0,0,0
Tennessee,Wilson,Tennessee Wilson,2016,41,0,0,225,0,0,0
Texas,Bell,Texas Bell,2016,38,0,0,365,0,0,0
Texas,Bexar,Texas Bexar,2016,43,0,7,222,0,137,0
Texas,Bowie,Texas Bowie,2016,36,0,0,0,0,273,0
Texas,Brazoria,Texas Brazoria,2016,36,0,4,362,0,0,0
Texas,Brewster,Texas Brewster,2016,39,0,0,330,0,29,0
Texas,Cameron,Texas Cameron,2016,40,0,0,172,0,194,0
Texas,Collin,Texas Collin,2016,37,0,0,363,0,0,0
Texas,Culberson,Texas Culberson,2016,15,0,0,0,0,113,0
Texas,Dallas,Texas Dallas,2016,43,0,29,201,0,136,0
Texas,Denton,Texas Denton,2016,40,0,5,286,0,75,0
Texas,Ector,Texas Ector,2016,27,0,0,0,0,365,0
Texas,El Paso,Texas El Paso,2016,49,0,31,195,0,139,1
Texas,Ellis,Texas Ellis,2016,40,0,8,220,0,138,0
Texas,Fayette,Texas Fayette,2016,25,0,0,0,0,361,0
Texas,Galveston,Texas Galveston,2016,42,0,4,281,2,78,1
Texas,Gregg,Texas Gregg,2016,37,0,1,359,6,0,0
Texas,Harris,Texas Harris,2016,49,0,32,169,0,159,6
Texas,Harrison,Texas Harrison,2016,37,0,0,235,1,130,0
Texas,Hidalgo,Texas Hidalgo,2016,36,0,0,182,0,181,3
Texas,Hood,Texas Hood,2016,35,0,0,365,0,0,0
Texas,Howard,Texas Howard,2016,20,0,0,0,28,0,0
Texas,Hunt,Texas Hunt,2016,35,0,1,365,0,0,0
Texas,Hutchinson,Texas Hutchinson,2016,4,0,0,0,59,0,0
Texas,Jefferson,Texas Jefferson,2016,43,0,0,234,35,97,0
Texas,Johnson,Texas Johnson,2016,40,0,0,357,0,0,0
Texas,Kaufman,Texas Kaufman,2016,37,0,2,255,0,109,0
Texas,Kleberg,Texas Kleberg,2016,28,0,0,0,0,153,0
Texas,Lubbock,Texas Lubbock,2016,21,0,0,0,0,119,0
Texas,Maverick,Texas Maverick,2016,27,0,0,0,0,322,0
Texas,McLennan,Texas McLennan,2016,35,0,3,324,0,38,0
Texas,Milam,Texas Milam,2016,0,0,0,0,42,0,0
Texas,Montgomery,Texas Montgomery,2016,43,0,0,226,0,140,0
Texas,Navarro,Texas Navarro,2016,39,0,0,237,13,116,0
Texas,Nueces,Texas Nueces,2016,37,0,0,265,0,101,0
Texas,Orange,Texas Orange,2016,35,0,0,238,11,117,0
Texas,Parker,Texas Parker,2016,37,0,0,365,0,0,0
Texas,Polk,Texas Polk,2016,32,0,0,346,0,0,0
Texas,Potter,Texas Potter,2016,21,0,0,0,18,348,0
Texas,Randall,Texas Randall,2016,41,0,0,346,0,0,0
Texas,Robertson,Texas Robertson,2016,1,0,0,0,73,0,0
Texas,Rockwall,Texas Rockwall,2016,35,0,0,360,0,0,0
Texas,Smith,Texas Smith,2016,37,0,5,361,0,0,0
Texas,Tarrant,Texas Tarrant,2016,43,0,21,227,0,118,0
Texas,Titus,Texas Titus,2016,0,0,0,0,24,0,0
Texas,Travis,Texas Travis,2016,42,0,18,225,0,122,1
Texas,Victoria,Texas Victoria,2016,33,0,0,348,0,0,0
Texas,Webb,Texas Webb,2016,37,0,0,113,0,252,1
Utah,Box Elder,Utah Box Elder,2016,39,0,0,300,0,66,0
Utah,Cache,Utah Cache,2016,44,0,4,246,0,113,3
Utah,Carbon,Utah Carbon,2016,44,0,19,293,0,0,0
Utah,Davis,Utah Davis,2016,44,0,19,262,0,85,0
Utah,Duchesne,Utah Duchesne,2016,45,0,1,337,0,28,0
Utah,Garfield,Utah Garfield,2016,8,0,0,0,0,96,0
Utah,Salt Lake,Utah Salt Lake,2016,50,0,29,264,0,70,3
Utah,San Juan,Utah San Juan,2016,44,0,0,364,0,1,0
Utah,Tooele,Utah Tooele,2016,43,0,0,278,0,88,0
Utah,Uintah,Utah Uintah,2016,47,0,1,349,0,16,0
Utah,Utah,Utah Utah,2016,47,0,61,226,0,75,4
Utah,Washington,Utah Washington,2016,43,0,1,353,0,12,0
Utah,Wayne,Utah Wayne,2016,8,0,0,0,0,120,0
Utah,Weber,Utah Weber,2016,47,0,43,250,0,70,3
Vermont,Bennington,Vermont Bennington,2016,36,0,0,328,0,38,0
Vermont,Chittenden,Vermont Chittenden,2016,35,0,1,308,0,57,0
Vermont,Rutland,Vermont Rutland,2016,35,0,11,232,0,123,0
Vermont,Windham,Vermont Windham,2016,10,0,0,0,0,108,0
Virgin Islands,St Croix,Virgin Islands St Croix,2016,33,0,0,0,0,13,0
Virgin Islands,St John,Virgin Islands St John,2016,21,0,0,0,0,102,0
Virginia,Albemarle,Virginia Albemarle,2016,36,0,0,177,0,189,0
Virginia,Alexandria City,Virginia Alexandria City,2016,12,27,50,0,0,0,100
Virginia,Arlington,Virginia Arlington,2016,36,1,120,205,0,40,0
Virginia,Bristol City,Virginia Bristol City,2016,30,0,0,0,0,119,0
Virginia,Caroline,Virginia Caroline,2016,36,0,0,182,0,0,0
Virginia,Carroll,Virginia Carroll,2016,11,0,0,0,0,0,61
Virginia,Charles,Virginia Charles,2016,31,0,95,192,16,61,0
Virginia,Chesterfield,Virginia Chesterfield,2016,38,0,0,191,0,74,0
Virginia,Fairfax,Virginia Fairfax,2016,39,0,37,158,0,171,0
Virginia,Fauquier,Virginia Fauquier,2016,35,0,0,213,0,0,0
Virginia,Frederick,Virginia Frederick,2016,37,0,0,179,0,179,0
Virginia,Fredericksburg City,Virginia Fredericksburg City,2016,11,0,0,0,0,0,59
Virginia,Giles,Virginia Giles,2016,39,0,0,341,0,0,0
Virginia,Hampton City,Virginia Hampton City,2016,33,0,8,188,8,158,0
Virginia,Hanover,Virginia Hanover,2016,39,0,0,207,0,0,0
Virginia,Henrico,Virginia Henrico,2016,38,0,5,237,0,122,0
Virginia,Hopewell City,Virginia Hopewell City,2016,11,0,0,0,0,0,60
Virginia,King William,Virginia King William,2016,8,0,0,0,0,0,29
Virginia,Loudoun,Virginia Loudoun,2016,34,0,116,202,0,48,0
Virginia,Lynchburg City,Virginia Lynchburg City,2016,28,0,0,0,0,120,0
Virginia,Madison,Virginia Madison,2016,41,0,0,342,0,19,0
Virginia,Norfolk City,Virginia Norfolk City,2016,18,6,254,0,1,99,2
Virginia,Prince Edward,Virginia Prince Edward,2016,33,0,0,345,0,0,0
Virginia,Prince William,Virginia Prince William,2016,31,0,153,213,0,0,0
Virginia,Richmond City,Virginia Richmond City,2016,33,0,60,0,0,302,0
Virginia,Roanoke,Virginia Roanoke,2016,36,0,34,171,0,160,0
Virginia,Rockbridge,Virginia Rockbridge,2016,33,0,0,197,0,67,0
Virginia,Rockingham,Virginia Rockingham,2016,32,0,116,202,0,48,0
Virginia,Salem City,Virginia Salem City,2016,30,0,0,0,0,114,0
Virginia,Stafford,Virginia Stafford,2016,39,0,0,193,0,0,0
Virginia,Suffolk City,Virginia Suffolk City,2016,37,0,0,214,0,0,0
Virginia,Virginia Beach City,Virginia Virginia Beach City,2016,25,0,0,0,0,342,0
Virginia,Winchester City,Virginia Winchester City,2016,10,0,0,0,0,0,59
Virginia,Wythe,Virginia Wythe,2016,41,0,0,208,0,0,0
Washington,Adams,Washington Adams,2016,14,0,0,0,0,346,0
Washington,Asotin,Washington Asotin,2016,27,0,0,0,0,362,0
Washington,Benton,Washington Benton,2016,31,0,0,127,0,201,38
Washington,Chelan,Washington Chelan,2016,22,0,0,0,0,366,0
Washington,Clallam,Washington Clallam,2016,37,0,0,245,0,121,0
Washington,Clark,Washington Clark,2016,28,0,0,136,0,230,0
Washington,Columbia,Washington Columbia,2016,15,0,0,0,0,334,0
Washington,Cowlitz,Washington Cowlitz,2016,18,0,0,0,0,363,0
Washington,Franklin,Washington Franklin,2016,14,0,0,0,0,332,0
Washington,Grant,Washington Grant,2016,18,0,0,0,0,361,0
Washington,Grays Harbor,Washington Grays Harbor,2016,21,0,0,0,0,364,0
Washington,Jefferson,Washington Jefferson,2016,18,0,0,0,0,348,0
Washington,King,Washington King,2016,39,0,100,113,0,153,0
Washington,Kitsap,Washington Kitsap,2016,16,0,0,0,0,357,0
Washington,Kittitas,Washington Kittitas,2016,19,0,0,0,0,366,0
Washington,Klickitat,Washington Klickitat,2016,15,0,0,0,0,122,0
Washington,Lewis,Washington Lewis,2016,19,0,0,0,0,366,0
Washington,Mason,Washington Mason,2016,20,0,0,0,0,366,0
Washington,Okanogan,Washington Okanogan,2016,29,0,0,0,0,366,0
Washington,Pierce,Washington Pierce,2016,40,0,16,249,0,101,0
Washington,Skagit,Washington Skagit,2016,32,0,1,265,0,100,0
Washington,Snohomish,Washington Snohomish,2016,24,0,0,0,0,366,0
Washington,Spokane,Washington Spokane,2016,37,1,0,129,0,231,5
Washington,Stevens,Washington Stevens,2016,26,0,0,0,0,300,66
Washington,Thurston,Washington Thurston,2016,27,0,0,138,0,211,0
Washington,Walla Walla,Washington Walla Walla,2016,18,0,0,0,0,271,0
Washington,Whatcom,Washington Whatcom,2016,25,0,0,145,0,204,0
Washington,Whitman,Washington Whitman,2016,17,0,0,0,0,366,0
Washington,Yakima,Washington Yakima,2016,33,0,0,0,0,362,4
West Virginia,Berkeley,West Virginia Berkeley,2016,40,0,0,196,0,59,0
West Virginia,Brooke,West Virginia Brooke,2016,20,0,0,0,130,112,124
West Virginia,Cabell,West Virginia Cabell,2016,34,0,0,197,99,65,0
West Virginia,Gilmer,West Virginia Gilmer,2016,32,0,0,346,0,0,0
West Virginia,Greenbrier,West Virginia Greenbrier,2016,39,0,0,207,0,0,0
West Virginia,Hancock,West Virginia Hancock,2016,35,0,0,189,79,57,41
West Virginia,Harrison,West Virginia Harrison,2016,31,0,0,0,0,117,0
West Virginia,Kanawha,West Virginia Kanawha,2016,37,34,0,160,20,136,0
West Virginia,Marion,West Virginia Marion,2016,33,0,0,0,0,95,0
West Virginia,Marshall,West Virginia Marshall,2016,32,0,0,0,56,306,0
West Virginia,Monongalia,West Virginia Monongalia,2016,32,0,0,191,102,68,0
West Virginia,Ohio,West Virginia Ohio,2016,43,0,0,203,0,58,0
West Virginia,Tucker,West Virginia Tucker,2016,36,0,0,347,0,9,0
West Virginia,Wood,West Virginia Wood,2016,37,0,0,198,100,65,0
Wisconsin,Ashland,Wisconsin Ashland,2016,32,0,0,346,0,12,0
Wisconsin,Brown,Wisconsin Brown,2016,33,0,0,152,0,214,0
Wisconsin,Columbia,Wisconsin Columbia,2016,38,0,0,199,0,0,0
Wisconsin,Dane,Wisconsin Dane,2016,37,0,0,155,5,204,2
Wisconsin,Dodge,Wisconsin Dodge,2016,36,0,0,274,0,92,0
Wisconsin,Door,Wisconsin Door,2016,36,0,0,188,0,0,0
Wisconsin,Eau Claire,Wisconsin Eau Claire,2016,35,0,0,132,0,227,0
Wisconsin,Fond du Lac,Wisconsin Fond du Lac,2016,38,0,0,189,0,0,0
Wisconsin,Forest,Wisconsin Forest,2016,33,0,0,326,5,24,0
Wisconsin,Grant,Wisconsin Grant,2016,29,0,0,0,0,281,0
Wisconsin,Jefferson,Wisconsin Jefferson,2016,40,0,0,201,0,0,0
Wisconsin,Kenosha,Wisconsin Kenosha,2016,39,0,0,205,0,157,0
Wisconsin,Kewaunee,Wisconsin Kewaunee,2016,37,0,0,188,0,0,0
Wisconsin,La Crosse,Wisconsin La Crosse,2016,32,0,0,171,0,184,0
Wisconsin,Manitowoc,Wisconsin Manitowoc,2016,37,0,0,188,0,0,0
Wisconsin,Marathon,Wisconsin Marathon,2016,35,0,0,192,0,0,0
Wisconsin,Milwaukee,Wisconsin Milwaukee,2016,40,0,36,206,0,122,2
Wisconsin,Oneida,Wisconsin Oneida,2016,1,0,0,0,366,0,0
Wisconsin,Outagamie,Wisconsin Outagamie,2016,33,0,0,177,0,172,0
Wisconsin,Ozaukee,Wisconsin Ozaukee,2016,35,0,0,193,0,162,0
Wisconsin,Racine,Wisconsin Racine,2016,42,0,0,197,0,0,0
Wisconsin,Rock,Wisconsin Rock,2016,39,0,0,187,0,0,0
Wisconsin,Sauk,Wisconsin Sauk,2016,32,0,0,183,0,179,4
Wisconsin,Sheboygan,Wisconsin Sheboygan,2016,39,0,0,203,0,0,0
Wisconsin,Taylor,Wisconsin Taylor,2016,34,0,0,316,0,44,0
Wisconsin,Vilas,Wisconsin Vilas,2016,32,0,0,180,0,25,0
Wisconsin,Walworth,Wisconsin Walworth,2016,38,0,0,188,0,0,0
Wisconsin,Waukesha,Wisconsin Waukesha,2016,38,0,0,140,0,220,0
Wyoming,Albany,Wyoming Albany,2016,46,0,0,295,0,4,67
Wyoming,Big Horn,Wyoming Big Horn,2016,38,0,0,283,0,0,0
Wyoming,Campbell,Wyoming Campbell,2016,43,0,0,232,0,18,116
Wyoming,Carbon,Wyoming Carbon,2016,42,0,6,349,9,2,0
Wyoming,Converse,Wyoming Converse,2016,41,0,1,319,0,5,41
Wyoming,Fremont,Wyoming Fremont,2016,44,0,0,335,0,31,0
Wyoming,Goshen,Wyoming Goshen,2016,42,0,0,266,0,36,51
Wyoming,Laramie,Wyoming Laramie,2016,43,0,5,339,2,20,0
Wyoming,Lincoln,Wyoming Lincoln,2016,13,0,0,0,0,0,366
Wyoming,Natrona,Wyoming Natrona,2016,41,0,13,346,0,5,2
Wyoming,Park,Wyoming Park,2016,12,0,0,0,0,94,27
Wyoming,Platte,Wyoming Platte,2016,16,0,0,0,0,0,57
Wyoming,Sheridan,Wyoming Sheridan,2016,38,0,0,300,0,34,32
Wyoming,Sublette,Wyoming Sublette,2016,44,0,0,351,0,15,0
Wyoming,Sweetwater,Wyoming Sweetwater,2016,44,0,0,323,5,4,34
Wyoming,Teton,Wyoming Teton,2016,41,0,0,351,0,15,0
Wyoming,Uinta,Wyoming Uinta,2016,42,0,0,359,0,0,7
Wyoming,Weston,Wyoming Weston,2016,41,0,0,350,10,6,0
